Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2008-01-02,41.33,,79.75,28.41,38.37,26.1,28.34,,41.98,34.94,32.13
2008-01-03,41.8,,80.21,28.2,38.58,26.08,28.22,,42.08,35.18,31.78
2008-01-04,40.74,,78.01,27.39,37.6,25.07,28.04,,42.3,34.83,30.78
2008-01-07,40.25,,77.04,27.55,37.34,24.97,28.55,,43.25,35.57,30.93
2008-01-08,39.6,,76.08,26.54,36.39,24.21,28.38,,43.33,35.81,30.32
2008-01-09,39.97,,77.14,26.96,36.7,24.63,28.63,,43.83,36.41,30.56
2008-01-10,40.52,,76.75,27.65,37.14,24.76,28.83,,43.58,36.45,31.01
2008-01-11,40.08,,75.61,27.61,36.37,24.23,28.24,,43.37,36.5,30.24
2008-01-14,41.41,,77.01,27.84,36.89,24.8,28.17,,43.48,36.26,30.53
2008-01-15,40.16,,74.1,26.78,36.03,24.19,27.77,,42.91,35.72,29.87
2008-01-16,38.9,,71.81,27.16,35.83,23.77,27.82,,42.22,35.92,30.23
2008-01-17,36.79,,68.87,25.91,34.62,23.42,27.44,,40.63,35.22,29.66
2008-01-18,37.45,,69.17,25.44,34.83,23.24,27.19,,39.98,34.7,29.7
2008-01-22,37.02,,67.5,26.01,34.92,22.62,26.93,,38.72,33.61,30.07
2008-01-23,37.55,,67.46,27.72,35.71,22.6,27.16,,39.74,33.39,31.21
2008-01-24,38.55,,69.67,27.86,36.01,23.13,27.03,,38.85,33.4,31.43
2008-01-25,38.45,,68.98,27.27,35.91,22.81,26.7,,38.21,32.92,30.86
2008-01-28,39.2,,70.28,28.11,36.36,22.99,26.95,,38.67,33.35,31.39
2008-01-29,39.46,,70.7,28.54,36.64,23.15,27,,38.88,33.45,31.5
2008-01-30,39.44,,70.24,28.12,36.74,23.09,26.79,,38.81,33.18,31.28
2008-01-31,39.94,,70.03,28.89,37.2,23.3,27.18,,39.62,33.48,32.34
2008-02-01,40.94,,71.19,29.55,37.84,23.58,27.47,,40.25,33.86,32.83
2008-02-04,40.24,,71.36,28.79,29.26,23.25,27.33,,40.86,33.99,32.19
2008-02-05,38.9,,68.64,27.48,28.51,22.55,26.83,,39.49,33.32,31.35
2008-02-06,38.68,,67.51,27.22,28.47,22.25,26.78,,39.45,33.38,31.1
2008-02-07,38.9,,68.61,27.65,28.48,22.23,27.08,,39.23,33.4,31.64
2008-02-08,39.65,,69.5,27.03,28.26,22.4,26.88,,39.01,33.01,31.4
2008-02-11,40.2,,71.44,26.54,28.55,22.65,27.14,,39.38,33.04,31.82
2008-02-12,40.35,,71.3,26.91,28.84,22.74,27.43,,39.82,33.45,31.98
2008-02-13,40.79,,73.04,27.08,29.35,23.3,27.52,,39.83,33.61,32.34
2008-02-14,40.51,,72.98,26.6,28.91,22.81,27.23,,39.49,33.18,31.91
2008-02-15,40.44,,72.86,26.75,28.73,22.72,27.35,,39.63,33.34,32.09
2008-02-19,41.17,,74.67,26.55,28.87,22.33,27.37,,39.52,33.54,31.86
2008-02-20,41.67,,76.01,26.99,28.97,22.53,27.41,,39.5,33.5,32.2
2008-02-21,41,,74.23,26.63,28.74,22.35,27.32,,38.87,33.12,31.6
2008-02-22,41.35,,74.83,27.08,29.03,22.48,27.52,,39.31,33.14,32.06
2008-02-25,42.31,,76.89,27.28,29.26,22.63,27.66,,39.47,33.68,32.5
2008-02-26,42.34,,78.08,27.4,29.28,22.82,27.89,,39.84,33.79,32.98
2008-02-27,42.5,,77.29,27.62,29.34,22.88,27.82,,39.14,33.48,32.88
2008-02-28,42.3,,78.66,26.81,29.12,22.84,27.66,,38.85,33.26,32.06
2008-02-29,40.93,,76.14,25.75,28.33,22.22,27.18,,37.75,32.78,31.16
2008-03-03,41.45,,76.84,25.44,28.74,22.14,27.33,,38.18,32.79,31.19
2008-03-04,40.62,,75.7,25.22,28.41,22.18,27.36,,38.75,32.79,31.25
2008-03-05,41.62,,77.29,25.09,28.78,22.38,27.48,,38.78,32.78,31.23
2008-03-06,41.12,,75.44,24.17,28.23,21.96,27.17,,37.94,32.11,30.43
2008-03-07,39.55,,73.93,24.25,27.83,21.99,27.06,,37.78,31.75,30.18
2008-03-10,38.21,,72.97,23.56,27.38,21.74,26.96,,37.57,31.39,29.72
2008-03-11,40.61,,76.15,25.31,28.31,22.48,27.44,,38.7,31.3,30.62
2008-03-12,40.41,,75,24.75,28.26,22.29,27.42,,38.22,31.2,30.45
2008-03-13,41.33,,76.11,24.8,28.65,22.32,27.43,,38.28,31.29,30.48
2008-03-14,40.86,,74.88,23.86,28.19,21.92,26.96,,38.01,30.75,30.06
2008-03-17,39.95,,72.57,23.48,28.05,21.88,26.86,,37.88,30.65,29.56
2008-03-18,41.24,,75.1,25.39,29.53,22.71,27.46,,38.6,31.3,30.75
2008-03-19,38.84,,71,24.96,28.45,22.12,27.36,,37.78,31.24,30.49
2008-03-20,38.43,,71,26.5,28.78,22.48,27.59,,37.72,31.36,31.36
2008-03-24,39.68,,72.12,26.63,29.43,23.12,27.9,,37.46,31.53,32.28
2008-03-25,40.73,,72.79,26.6,29.62,23.2,28,,37.52,31.56,32.17
2008-03-26,40.86,,74.47,25.66,29.38,22.92,27.91,,37.72,31.4,31.57
2008-03-27,40.36,,73.87,25.15,29.06,22.46,27.88,,38.04,31.38,31.13
2008-03-28,40.24,,73.55,24.62,28.95,22.41,27.84,,37.65,31.18,30.44
2008-03-31,40.28,,74.05,24.82,29.39,22.56,27.91,,38.06,30.97,30.88
2008-04-01,41.27,,75.39,26.68,30.06,23.33,28.3,,38.99,31.72,32.12
2008-04-02,41.67,,76.41,26.55,30.19,23.25,28.2,,39.32,31.45,32.27
2008-04-03,42.37,,76.51,26.64,30.06,23.27,28.14,,39.13,31.47,32.05
2008-04-04,43,,77.42,26.32,30.17,23.28,28.24,,39.28,31.81,32.05
2008-04-07,42.7,,77.67,26.53,29.98,23.24,28.19,,39.35,31.91,31.94
2008-04-08,42.91,,78.28,26.13,29.96,23.08,28.12,,39.52,31.81,31.77
2008-04-09,42.57,,78.75,25.65,29.67,22.93,27.89,,39.52,31.66,31.12
2008-04-10,42.71,,78.74,25.57,29.8,23.22,27.97,,39.31,31.94,31.48
2008-04-11,42.14,,77.58,25.11,28.63,22.6,27.79,,39.29,31.5,30.83
2008-04-14,41.91,,79.16,24.51,28.64,22.5,27.78,,39.31,31.43,30.68
2008-04-15,42.11,,79.87,24.73,28.77,22.52,27.94,,39.63,31.36,30.64
2008-04-16,44.06,,82.02,25.52,29.58,23.13,28.06,,40.53,31.53,31.23
2008-04-17,43.87,,82.08,25.9,29.23,23.17,27.97,,40.55,31.29,31.42
2008-04-18,44.47,,83.92,26.41,30.11,23.83,28.03,,40.6,31.67,32.07
2008-04-21,44.44,,84.45,25.96,30.01,23.99,28.12,,40.34,31.48,32.02
2008-04-22,43.89,,84.61,25.73,29.53,23.75,27.87,,40.13,31.1,31.54
2008-04-23,43.33,,83.87,25.52,29.54,24.08,28.11,,40.46,31.45,31.62
2008-04-24,42.73,,81.97,26.44,29.73,24.35,28.08,,40.2,31.52,32.03
2008-04-25,43.98,,83.05,26.96,30.15,24.15,27.96,,40.34,31.85,32.36
2008-04-28,43.45,,82.74,26.89,30.32,24.06,28.04,,40.2,31.9,32.37
2008-04-29,42.19,,81.29,26.77,30.04,24.21,28.16,,40.03,31.63,32.58
2008-04-30,42.4,,81.93,26.47,30.25,24.04,27.97,,40.05,31.49,32.18
2008-05-01,42.1,,80.28,27.51,30.45,24.83,28.17,,40.48,32.03,33.24
2008-05-02,42.63,,81.4,27.63,30.57,24.79,28.11,,40.86,32.06,33.17
2008-05-05,43.29,,82.42,27.23,30.49,24.68,28.13,,40.41,31.96,32.75
2008-05-06,43.78,,84.47,27.47,30.61,24.89,28.17,,40.43,31.92,32.93
2008-05-07,43.18,,83.35,26.46,30.13,24.49,27.92,,39.82,31.49,32.49
2008-05-08,44.12,,85.04,26.16,30.24,24.65,28,,39.97,31.6,32.39
2008-05-09,43.54,,84.61,25.92,30.05,24.5,27.8,,40.08,31.45,32.21
2008-05-12,44.34,,84.36,26.32,30.53,24.84,28.08,,40.5,31.64,32.86
2008-05-13,44.54,,85.42,25.99,30.73,24.85,28.05,,40.35,31.49,32.98
2008-05-14,44.74,,84.39,26.22,30.76,24.96,28.24,,40.7,31.6,33.29
2008-05-15,45.42,,86,26.53,30.94,25.43,28.43,,40.59,31.58,33.72
2008-05-16,45.99,,88.5,26.19,30.86,25.45,28.49,,40.86,31.61,33.36
2008-05-19,45.86,,89.27,26.05,31.21,25.37,28.41,,41.32,31.76,33.31
2008-05-20,45.92,,90.08,25.49,30.72,24.96,28.22,,41.49,31.75,32.84
2008-05-21,44.53,,88.87,24.82,30.2,24.53,27.93,,41.39,31.58,32.18
2008-05-22,44.34,,87.96,25.05,30.13,24.6,28.22,,41.62,31.78,32.14
2008-05-23,43.77,,86.36,24.59,29.69,24.46,28.11,,40.86,31.4,31.68
2008-05-27,43.6,,85.79,24.79,30.01,24.86,28.24,,41.15,31.6,32.02
2008-05-28,44.77,,87.29,24.64,30.21,25,28.13,,41.15,31.56,32.21
2008-05-29,44.18,,85.34,25.03,30.33,25.16,28.42,,41.41,32.04,32.49
2008-05-30,44.41,,85.9,24.82,30.52,25.28,28.44,,41.36,32.08,32.35
2008-06-02,44.2,,86.48,24.43,30.26,24.98,28.24,,40.95,31.73,32
2008-06-03,44.14,,84.85,24.25,30.16,24.84,28.18,,40.7,31.88,31.96
2008-06-04,43.95,,83.64,24.13,30.04,24.97,28.33,,41.14,31.97,32.15
2008-06-05,45.4,,87.34,24.59,30.26,25.43,28.62,,41.67,32.2,32.54
2008-06-06,44.37,,86.15,23.35,29.08,24.75,27.94,,40.63,31.38,31.29
2008-06-09,44.84,,88.48,22.93,29.38,24.67,28.02,,41.24,31.25,31.24
2008-06-10,44.3,,86.35,23.09,29.21,24.56,28.16,,41.3,31.04,31.39
2008-06-11,43.5,,87.14,22.39,28.66,23.94,27.92,,40.97,30.64,30.71
2008-06-12,43.44,,85.63,22.84,28.76,24.09,28.06,,40.92,30.77,30.94
2008-06-13,44.59,,86.37,23.31,29.09,24.54,28.11,,41.48,31.12,31.68
2008-06-16,44.6,,86.83,23.53,28.93,24.54,27.8,,41.46,30.97,31.68
2008-06-17,44.65,,88.38,22.83,28.87,24.37,27.67,,41.52,30.84,31.25
2008-06-18,44.44,,88.6,22.57,28.45,24.08,27.42,,41.37,30.59,30.63
2008-06-19,44.49,,86.64,22.74,28.82,24.33,27.5,,41.71,30.73,31
2008-06-20,43.44,,85.72,21.99,28.37,23.68,27.03,,40.79,30.18,29.91
2008-06-23,43.89,,89.07,21.4,28.43,23.53,26.97,,41.07,30.26,29.45
2008-06-24,42.85,,87.59,21.72,28.09,23.49,27.09,,40.97,30.37,29.42
2008-06-25,42.93,,87.01,21.78,27.88,23.81,27.35,,41.24,30.63,30.11
2008-06-26,41.61,,86.18,20.87,27.42,23.03,26.78,,40.08,30.01,28.83
2008-06-27,41.77,,87.01,20.56,26.63,22.91,26.5,,39.82,30.17,28.55
2008-06-30,41.65,,88.29,20.11,26.88,22.81,26.53,,40.74,30.46,28.33
2008-07-01,41.25,,88.98,20.36,26.86,22.83,26.71,,41.03,30.64,28.32
2008-07-02,39.2,,86,20.04,26.04,22.44,26.62,,40.74,30.5,27.79
2008-07-03,39.43,,85.14,19.99,26.4,22.44,26.78,,40.46,30.54,27.91
2008-07-07,39.36,,83.05,19.35,26.37,22.55,26.82,,40.09,30.37,27.77
2008-07-08,39.22,,81.72,20.46,26.98,22.84,27.22,,40.26,31.25,28.38
2008-07-09,38.81,,79.85,19.4,26.23,22.11,27.08,,40.69,31.19,27.64
2008-07-10,39.77,,82.19,19.26,26.63,22.43,27.12,,40.86,31.29,27.12
2008-07-11,39.7,,81.8,18.74,26.15,22.23,27.03,,40.49,30.97,26.8
2008-07-14,39.71,,82.34,17.8,26.27,22.03,27.02,,39.97,30.86,26.68
2008-07-15,39.22,,78.75,17.24,25.75,22.04,27.03,,39.79,31.26,26.73
2008-07-16,39.63,,77.07,19.34,26.34,22.47,27.25,,39,31.49,27.92
2008-07-17,39.75,,75.9,20.47,27.07,22.67,27.19,,38.45,31.72,28.57
2008-07-18,39.58,,76.64,20.88,27.11,22.49,26.97,,38.75,31.99,28.55
2008-07-21,40.39,,78.99,20.69,27.13,22.26,26.8,,39.18,31.19,28.19
2008-07-22,40.4,,76.99,22.05,27.46,22.22,27.31,,39.14,31.46,28.74
2008-07-23,39.76,,73.82,22.45,27.68,22.61,27.43,,38.23,31.81,29.36
2008-07-24,38.89,,73.44,21.05,26.99,22.13,27.13,,38.01,31.82,28.55
2008-07-25,39.19,,74.18,20.85,27.24,22.39,27.11,,37.74,31.98,28.39
2008-07-28,38.93,,73.99,19.92,26.62,21.94,26.88,,37.65,31.64,27.75
2008-07-29,39.8,,73.16,21.36,27.62,22.3,27.47,,37.79,31.9,28.64
2008-07-30,40.94,,77.47,21.79,27.95,22.44,27.77,,38.4,31.86,28.76
2008-07-31,40.28,,74.86,21.57,27.09,22.31,27.4,,38.23,32,28.42
2008-08-01,39.37,,74.6,21.7,27.07,22.17,27.35,,36.97,31.68,28.36
2008-08-04,37.84,,70.91,21.44,26.95,22.05,27.66,,36.51,32.07,28.45
2008-08-05,38.34,,71.33,22.43,27.7,22.65,28.25,,37.04,32.87,29.71
2008-08-06,38.94,,73.08,22.29,28.23,22.9,28.4,,36.94,32.94,29.61
2008-08-07,38.37,,71.89,21.26,27.28,22.84,27.88,,36.93,32.58,29.01
2008-08-08,38.76,,71.28,21.87,28.22,23.35,28.45,,37.37,33.33,30.43
2008-08-11,38.67,,70.98,22.34,28.29,23.57,28.61,,37.72,33.36,31.29
2008-08-12,38.86,,70.74,21.23,28.02,23.54,28.75,,37.02,33.31,30.8
2008-08-13,39.75,,73.25,20.59,27.91,23.46,28.58,,37.31,33.15,30.33
2008-08-14,39.42,,72.35,21.08,28.02,23.61,28.66,,36.83,33.3,30.92
2008-08-15,39.31,,70.97,21.31,28.17,23.7,28.96,,37.04,33.62,31.2
2008-08-18,38.95,,70.18,20.59,27.86,23.41,28.7,,37.1,33.3,30.68
2008-08-19,38.81,,72.24,19.98,27.51,23.06,28.45,,37.16,33.07,30.02
2008-08-20,39.54,,74.45,20.3,27.29,23.13,28.39,,37.37,32.87,29.87
2008-08-21,39.83,,76.2,20.04,27.35,23.07,28.31,,37.75,32.96,29.99
2008-08-22,39.7,,74.8,20.65,27.89,23.42,28.61,,37.83,33.27,30.66
2008-08-25,38.87,,73.82,20.07,27.46,22.99,28.19,,37.46,32.78,29.93
2008-08-26,39.06,,75.06,20.16,27.45,22.92,28.13,,37.82,32.77,29.97
2008-08-27,39.5,,76.14,20.51,27.53,23.12,28.24,,38.13,32.73,30.14
2008-08-28,40.1,,75.32,21.36,28.14,23.37,28.43,,38.4,33.01,30.83
2008-08-29,39.59,,74.51,21.33,27.83,22.85,28.1,,37.7,32.67,30.52
2008-09-02,38.68,,70.75,21.74,27.84,22.64,28.41,,37.16,32.64,31.07
2008-09-03,38.49,,70.31,22.07,27.64,22.32,28.38,,36.62,32.7,31.26
2008-09-04,37.04,,68.76,21.01,26.69,21.58,28.06,,36.18,31.87,30.22
2008-09-05,37.42,,68.64,21.67,26.68,21.53,28.32,,35.51,31.74,30.28
2008-09-08,37.39,,67.98,22.68,27.11,21.74,28.94,,36.35,32.37,31.56
2008-09-09,35.77,,63.45,21.21,26.31,21.35,28.73,,35.28,31.84,30.75
2008-09-10,36.36,,65.62,21.03,26.42,21.32,28.83,,35.49,31.87,30.75
2008-09-11,37.11,,66.8,21.43,27.03,21.56,29.2,,35.92,32.35,31.24
2008-09-12,38.24,,68.76,21.2,26.96,21.61,29.15,,36.42,32.28,31.1
2008-09-15,36.28,,64.05,19.22,25.87,20.82,28.75,,35.31,31.67,30.2
2008-09-16,37.21,,66.08,20.19,25.95,20.79,28.71,,34.87,31.6,30.34
2008-09-17,35.97,,64.5,18.54,25.08,19.81,27.77,,33,30.6,28.88
2008-09-18,36.66,,66.09,19.81,25.59,20.53,28.34,,34.03,31.18,30.04
2008-09-19,38.65,,71.08,22,26.34,21.13,28.1,,34.78,31.27,30.5
2008-09-22,37.35,,70.15,20.65,25.64,20.35,27.47,,34.11,30.54,28.96
2008-09-23,36.31,,67.88,20.43,25.08,20.16,27.18,,33.76,30.36,28.56
2008-09-24,36.04,,68.04,20.16,25.02,20.35,27.36,,33.82,30.56,28.38
2008-09-25,35.91,,69.45,20.64,25.22,20.75,27.82,,34.7,31.01,28.95
2008-09-26,35.11,,68.1,21.28,25.12,20.82,27.96,,34.41,31.22,29.25
2008-09-29,32.32,,61.65,19.02,24.27,19.1,27.24,,32.85,29.93,27.26
2008-09-30,33,,63.79,19.95,24.5,19.8,27.46,,33.12,30.45,28.02
2008-10-01,32.6,,62.37,20.6,23.92,19.51,27.8,,33.25,30.47,27.83
2008-10-02,30.17,,57.99,19.76,22.49,18.74,27.45,,32.37,30.03,26.71
2008-10-03,29.92,,57.73,18.93,22.13,18.57,27.23,,32.13,29.8,25.95
2008-10-06,28.84,,55.54,18.49,21.55,17.88,26.4,,30.45,28.36,25
2008-10-07,27.1,,51.81,16.3,20.84,16.81,25.85,,29.3,27.47,23.6
2008-10-08,27.85,,52.11,15.54,20.52,16.5,24.99,,28.76,27.02,23.28
2008-10-09,26.38,,46.79,13.84,19.349,16.08,23.88,,27.18,25.45,21.67
2008-10-10,26.07,,42.81,14.79,18.728,15.9,23.21,,25.82,24.6,21.75
2008-10-13,28.87,,50.85,16.31,20.73,17.73,24.97,,29.07,27.35,23.34
2008-10-14,28.07,,50.75,17.16,20.72,17.19,24.43,,28.79,27.34,22.72
2008-10-15,24.84,,42.12,15.6,18.776,15.91,22.84,,26.47,25.46,20.59
2008-10-16,25.61,,45.89,15.88,19.158,16.56,23.9,,27.35,26.36,21.34
2008-10-17,25.52,,45.93,15.54,18.744,16.55,23.9,,27.74,26.4,21.96
2008-10-20,27.5,,51.12,15.94,19.675,17.15,24.58,,29.96,27.45,22.36
2008-10-21,26.07,,49.06,15.68,19.5,16.24,24.28,,28.83,27.06,21.51
2008-10-22,24.08,,43.81,14.73,18.601,15.54,23.38,,27.19,25.93,20.4
2008-10-23,23.81,,46.28,14.55,18.648,15.55,23.58,,28.43,26.18,20.28
2008-10-24,22.86,,44.4,13.85,17.574,15.06,22.69,,27.47,25.47,19.41
2008-10-27,21.82,,41.46,13.35,16.898,14.79,22.18,,26.56,24.62,18.95
2008-10-28,24.38,,46.42,15.02,18.633,16.54,24.2,,29.4,26.46,21.37
2008-10-29,24.89,,47.7,14.58,18.712,16.17,23.56,,28.39,25.69,21.32
2008-10-30,25.67,,50.44,14.77,19.388,16.58,24.31,,29.8,26.48,22.08
2008-10-31,26,,50.95,15.53,20.033,16.64,24.58,,29.27,26.89,22.66
2008-11-03,25.75,,49.72,15.62,19.691,16.65,24.51,,29.34,27.03,22.32
2008-11-04,27.19,,53.22,16.46,20.55,17.29,25.16,,29.97,27.39,23.2
2008-11-05,25.52,,50.57,15.07,19.691,16.31,24.41,,28.84,26.54,21.92
2008-11-06,24.16,,47.55,14.08,18.768,15.28,23.78,,27.75,25.78,20.72
2008-11-07,24.95,,49.78,14.4,18.959,15.84,24.25,,29.06,26.43,21.12
2008-11-10,24.79,,50.07,13.78,18.967,15.67,24.24,,28.31,26.32,20.57
2008-11-11,23.85,,48.34,13.45,18.545,15.33,23.86,,28.26,25.85,19.96
2008-11-12,22.41,,44.65,12.52,17.662,14.61,23.11,,27.67,25.04,18.71
2008-11-13,24.22,,49.97,13.41,18.609,15.52,24.18,,29.57,26.55,20.13
2008-11-14,22.76,,47.7,12.7,17.821,14.79,23.41,,28.8,25.65,19.15
2008-11-17,22.15,,46.75,11.94,17.463,14.39,23.11,,28.65,25.03,18.56
2008-11-18,22.15,,48.23,11.84,17.479,14.55,23.46,,28.58,25.25,18.54
2008-11-19,20.57,,45.6,10.52,16.349,13.77,22.73,,27.83,24.14,17.35
2008-11-20,19.02,,39.9,9.48,15.912,13.19,21.88,,26.42,22.65,16.39
2008-11-21,20.16,,44.72,9.7,16.381,13.89,22.89,,28.72,23.58,17.45
2008-11-24,21.41,,47.5,11.24,17.201,14.65,23.43,,29.13,24.06,18.79
2008-11-25,22.18,,48.39,11.78,17.447,14.61,23.39,,29.42,24.45,19.26
2008-11-26,23.12,,51.14,12.37,17.996,15.23,23.71,,29.51,24.63,20.28
2008-11-28,23.19,,50.33,12.69,18.386,15.23,23.98,,30.1,24.98,20.49
2008-12-01,21.13,,44.93,10.6,16.874,14.17,22.74,,28.2,23.5,18.75
2008-12-02,22.01,,46.48,11.41,17.654,14.66,23.07,,28.8,24.26,19.56
2008-12-03,21.98,,46.52,12.02,17.956,15.07,23.35,,29.39,24.89,20.38
2008-12-04,21.56,,43.22,11.86,17.598,14.53,23.05,,28.15,24.37,20.46
2008-12-05,22.02,,44.21,12.82,18.028,15,23.79,,28.62,25.19,21.16
2008-12-08,23.6,,46.43,13.64,18.497,15.7,23.84,,28.98,25.4,21.89
2008-12-09,23.48,,46.56,13.09,18.171,15.65,23.22,,28.5,24.87,21.31
2008-12-10,24.02,,49,12.99,18.465,15.55,23.31,,28.95,25.02,21.8
2008-12-11,22.97,,48.75,11.94,17.67,15.15,23.11,,28.74,25.05,20.96
2008-12-12,23.16,,48.21,12.14,17.718,15.42,23.14,,28.83,25.17,20.96
2008-12-15,23.04,,48.1,11.67,17.71,15.17,23.15,,28.45,25.1,20.76
2008-12-16,24.43,,49.74,12.9,18.585,15.86,23.66,,29.41,26.13,21.93
2008-12-17,24.47,,49.19,12.79,18.593,15.66,23.49,,28.53,25.9,22.01
2008-12-18,23.45,,46.18,12.4,17.94,15.31,23.62,,28.78,26.04,21.61
2008-12-19,22.79,,46.05,12.25,18.175,15.32,23.32,,28.43,26.04,21.35
2008-12-22,21.99,,44.74,11.79,17.894,15.1,23.29,,28.3,25.9,20.72
2008-12-23,21.83,,44.57,11.58,17.837,14.94,23.08,,27.8776,25.83,20.44
2008-12-24,21.88,,44.57,11.78,17.95,14.97,23.28,,28.02,25.81,20.56
2008-12-26,22.23,,45.3,11.78,18.087,15.01,23.32,,28.18,25.85,20.75
2008-12-29,21.79,,46.27,11.66,17.749,14.9305,23.28,,28.16,25.73,20.49
2008-12-30,22.4,,47.27,12.14,18.409,15.24,23.64,,28.58,26.34,21.17
2008-12-31,22.74,,47.8,12.53,18.851,15.41,23.84,,29.1,26.57,21.53
2009-01-02,23.5976,,50.17,12.67,19.544,15.99,24.21,,29.71,27.09,22.5
2009-01-05,23.6,,51.28,12.46,19.391,15.94,24.27,,30,26.92,22.53
2009-01-06,24.08,,51.851,12.65,19.817,16.28,23.95,,29.7,26.51,22.89
2009-01-07,23.71,,49.66,12.03,18.932,15.79,23.71,,29.3,26.28,22.12
2009-01-08,23.88,,50.35,11.99,19.117,15.9,23.38,,29.35,26.41,22.18
2009-01-09,23.34,,48.61,11.58,18.698,15.55,23.06,,29.08,26.17,21.54
2009-01-12,22.5,,46.83,10.94,18.288,15.29,23,,29.14,25.85,20.99
2009-01-13,22.53,,47.88,11.07,17.974,15.23,23.15,,28.54,26.03,20.69
2009-01-14,21.68,,45.68,10.46,17.306,14.77,22.64,,28.19,25.68,20
2009-01-15,22.31,,46.17,9.97,17.467,14.85,22.73,,28.36,25.84,20.39
2009-01-16,22.56,,46.46,9.68,17.564,14.94,22.97,,28.9,26.09,20.63
2009-01-20,21.29,,44.08,8.1,16.751,14.32,22.67,,28.46,25.45,19.39
2009-01-21,22.05,,47.01,9.25,17.177,15.01,22.79,,28.73,25.97,20
2009-01-22,21.6925,,45.81,8.709,17.121,14.71,22.76,,28.72,26.08,19.74
2009-01-23,22.08,,47.05,9,16.606,14.94,22.55,,28.78,26.07,19.67
2009-01-26,21.79,,47.96,8.84,16.799,15.13,22.72,,29.46,26,19.82
2009-01-27,21.902,,48,9.15,17.105,15.18,22.82,,29.6,26.53,19.81
2009-01-28,22.52,,49.38,10.32,17.596,15.63,23.04,,29.78,26.85,20.61
2009-01-29,21.92,,47.54,9.49,16.952,15.12,22.83,,29.61,26.53,19.81
2009-01-30,21.06,,46.89,9.28,16.59,14.74,22.11,,28.93,26.2,19.28
2009-02-02,20.77,,46.15,9.25,16.211,14.96,21.96,,29.07,26.45,19.11
2009-02-03,21.15,,46.97,9.03,16.509,15.22,22.43,,29.3,27.08,19.66
2009-02-04,21.5,,47.29,8.95,16.421,15.21,21.83,,29.53,26.91,19.21
2009-02-05,22.04,,48.55,9.1,16.614,15.49,22.14,,29.69,27.12,19.55
2009-02-06,22.65,,49.48,9.8,17.016,16.02,22.52,,29.95,27.38,20.13
2009-02-09,22.58,,49.7,9.93,17.338,16.04,22.29,,29.724,27.33,20.1
2009-02-10,21.62,,47.34,8.88,16.429,15.36,21.59,,28.9,26.46,19.16
2009-02-11,21.65,,46.78,9.31,16.557,15.42,21.7,,28.73,26.75,19.24
2009-02-12,21.92,,46.87,9.2,16.372,15.48,21.9,,28.45,26.99,19.27
2009-02-13,21.58,,46.96,8.83,16.372,15.43,21.6,,28.36,26.74,18.99
2009-02-17,20.62,,43.72,7.99,15.543,14.79,21.248,,27.07,26.25,18.27
2009-02-18,20.55,,43.47,7.93,15.567,14.78,21.36,,26.73,26.2,18.09
2009-02-19,20.37,,43.54,7.54,15.221,14.42,21.61,,26.85,26.16,18
2009-02-20,20.45,,42.37,7.45,14.988,14.49,21.3,,26.23,25.91,17.86
2009-02-23,19.25,,40.41,7.2,14.408,13.92,20.771,,25.6,25.28,17.43
2009-02-24,19.87,,42.31,8.02,14.722,14.31,21.14,,26.38,25.7,18.18
2009-02-25,19.57,,42.07,8,14.368,14.36,20.9733,,26.16,25.24,18.03
2009-02-26,19.55,,42.15,8.14,14.118,14.23,20.4872,,25.72,23.96,17.65
2009-02-27,19.33,,41.14,7.61,13.764,14.21,20.45,,25.35,22.9599,17.58
2009-03-02,18.08,,38.12,7.08,12.863,13.77,19.95,,24.49,22.02,16.93
2009-03-03,18.11,,38.32,6.98,12.766,13.7,19.76,,23.6,21.96,16.71
2009-03-04,18.8,,40.15,6.91,13.12,14.02,20.09,,23.92,22.57,17.13
2009-03-05,18.13,,38.37,6.23,12.613,13.63,19.63,,23.16,21.86,16.38
2009-03-06,18.28,,38.73,6.11,12.476,13.57,19.79,,23.19,22.13,16.33
2009-03-09,18.21,,38.86,6.35,12.364,13.14,19.35,,22.66,21.86,16.05
2009-03-10,19.27,,40.88,7.19,13.297,13.96,19.79,,23.08,22.67,17.13
2009-03-11,19.77,,40.64,7.4,13.426,14.31,19.7399,,23.02,22.25,17.34
2009-03-12,20.26,,41.9,8.14,13.861,14.72,20.26,,23.32,23.36,18.01
2009-03-13,20.4,,41.5,8.21,13.885,14.71,20.61,,23.62,24.15,18.18
2009-03-16,20.71,,42.07,8.03,14.038,14.55,20.88,,24.32,23.88,17.9
2009-03-17,20.84,,43.48,8.56,14.448,15.07,21.21,,24.68,24.27,18.65
2009-03-18,21.43,,43.95,9.43,14.722,15.3,21.08,,25.47,24.27,19.26
2009-03-19,21.73,,44.97,8.68,14.577,15.36,20.8,,25.81,23.69,19.04
2009-03-20,21.12,,42.96,8.15,14.16,15.02,20.6,,25.34,23.56,18.5
2009-03-23,22.4,,46.48,9.55,15.185,15.93,21.46,,26.35,24.48,19.86
2009-03-24,22.34,,45.45,8.96,15.063,15.67,21.37,,25.84,24.1,19.6
2009-03-25,22.53,,45.45,9.43,15.185,15.75,21.58,,25.73,24.26,19.81
2009-03-26,23.45,,45.83,9.45,16,16.17,21.78,,26.0701,24.55,20.62
