Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,Daily Total
2019-12-16,0.0,8756.89959566886,0.0,4535.294698383172,17599.840015283484,65287.75856435439,0.0,0.0,4789.590866661248,0.0,17914.146587309584,118883.53
2019-12-17,0.0,8755.248907714917,0.0,4554.42475389225,17582.60217001876,65164.80610001474,0.0,0.0,4802.275559718303,0.0,17999.59687825075,118858.95
2019-12-18,0.0,8813.022986102931,0.0,4533.823155651704,17505.0318663275,65150.341104210085,0.0,0.0,4823.16799534169,0.0,18011.183358378366,118836.57
2019-12-19,0.0,8888.95463198432,0.0,4533.823155651704,17554.590671463582,65598.7559741547,0.0,0.0,4821.6756785114485,0.0,18070.564069032396,119468.36
2019-12-20,0.0,8900.509447661922,0.0,4514.693100142625,17569.673786070216,65757.870928006,0.0,0.0,4820.1833616812055,0.0,18038.701248681453,119601.63
2019-12-23,0.0,8880.701192214603,0.0,4507.335386485287,17683.874510949012,65974.84586507597,0.0,0.0,4773.921539943708,0.0,18006.83842833051,119827.52
2019-12-24,0.0,8874.09844039883,0.0,4511.750014679689,17621.38732186439,65996.54335878298,0.0,0.0,4780.263886472236,0.0,18037.2529386655,119821.3
2019-12-26,0.0,8945.078022418389,0.0,4538.237783846106,17662.32720436811,66488.35321614158,0.0,0.0,4789.590866661248,0.0,18255.947751074244,120679.53
2019-12-27,0.0,8926.920454925013,0.0,4530.8800701887685,17649.398820419567,66488.35321614158,0.0,0.0,4802.275559718303,0.0,18258.844371106148,120656.67
2019-12-30,0.0,8839.433993366021,0.0,4516.164642874092,17563.209594095944,66130.34456997612,0.0,0.0,4801.529401303183,0.0,18140.08294979809,119990.77
2019-12-31,0.0,12098.724389939096,0.0,5760.29529408289,15733.704595348257,64957.56522278873,0.0,0.0,0.0,0.0,21693.725397905662,120244.01
2020-01-02,0.0,12234.031652454725,0.0,5818.328818332669,16027.2150394441,66154.8417548698,0.0,0.0,0.0,0.0,21949.718968220608,122184.14
2020-01-03,0.0,12161.867779113056,0.0,5754.6791465748465,16002.112172514851,65446.394102750826,0.0,0.0,0.0,0.0,21762.912849342134,121127.97
2020-01-06,0.0,12319.726252047956,0.0,5754.6791465748465,15998.250192987272,65616.42153925939,0.0,0.0,0.0,0.0,21825.18155563496,121514.26
2020-01-07,0.0,12337.767220383374,0.0,5717.2381631878925,15980.871285113179,65545.57677404748,0.0,0.0,0.0,0.0,21792.317516202635,121373.77
2020-01-08,0.0,12425.716941018532,0.0,5749.062999066804,16023.353059916524,66239.85547312409,0.0,0.0,0.0,0.0,21847.667477351813,122285.66
2020-01-09,0.0,12484.350088108637,0.0,5792.1201299618015,16094.799681176695,66983.725507849,0.0,0.0,0.0,0.0,21968.745517365638,123323.74
2020-01-10,0.0,12441.502788312022,0.0,5749.062999066804,15980.871285113179,66849.1204539464,0.0,0.0,0.0,0.0,21856.31590878137,122876.87
2020-01-13,0.0,12560.979101113322,0.0,5788.3760316231055,16119.902548105947,67741.76449561631,0.0,0.0,0.0,0.0,21925.503360217845,124136.53
2020-01-14,0.0,12527.197387905253,0.0,5775.271687437672,16116.040568578368,67359.20276347206,0.0,0.0,0.0,0.0,21916.85492878828,123694.57
2020-01-15,0.0,12581.320292911503,0.0,5745.318900728108,16139.21244574383,67422.96305216277,0.0,0.0,0.0,0.0,21866.694026496843,123755.51
2020-01-16,0.0,12680.545618756298,0.0,5790.248080792453,16299.48459613827,68351.02947643863,0.0,0.0,0.0,0.0,22062.148576804873,125183.46
2020-01-17,0.0,12777.515823559164,0.0,5810.840621655278,16297.553606374484,68811.52045031595,0.0,0.0,0.0,0.0,22138.254773384993,125835.69
2020-01-21,0.0,12770.750460433384,0.0,5762.1673432522375,16125.695517397313,68783.1825442312,0.0,0.0,0.0,0.0,22077.71575337808,125519.51
2020-01-22,0.0,12759.474855223747,0.0,5779.015785776367,16033.008008735465,69031.13922247283,0.0,0.0,0.0,0.0,22058.68920423305,125661.33
2020-01-23,0.0,12712.117313343277,0.0,5764.039392421585,16212.590056767789,69371.19409548995,0.0,0.0,0.0,0.0,22089.823557379463,126149.76
2020-01-24,0.0,12558.769082492232,0.0,5687.285376478329,16133.419476452464,69038.22369899403,0.0,0.0,0.0,0.0,21790.587829916723,125208.29
2020-01-27,0.0,12362.57355184457,0.0,5599.299065518987,15830.25408353768,67401.7096225992,0.0,0.0,0.0,0.0,21463.677121879395,122657.51
2020-01-28,0.0,12506.90129852791,0.0,5664.820786446157,15932.596541018467,68669.83091989216,0.0,0.0,0.0,0.0,21671.23947618881,124445.39
2020-01-29,0.0,12479.839846024784,0.0,5657.3325897687655,16017.560090625158,68839.85835640071,0.0,0.0,0.0,0.0,21657.401985901513,124651.99
2020-01-30,0.0,12362.57355184457,0.0,5726.598409034631,16033.008008735465,69442.03886070184,0.0,0.0,0.0,0.0,21627.997319041016,125192.22
2020-01-31,0.0,12159.61265807113,0.0,5612.403409704421,15664.188963851873,67529.23019998061,0.0,0.0,0.0,0.0,21679.88790761837,122645.32
2020-02-03,0.0,12303.940404754467,0.0,5646.1002947526795,15658.395994560507,68436.0431946929,0.0,0.0,0.0,0.0,21828.640928206783,123873.12
2020-02-04,0.0,12430.227183102385,0.0,5704.133819002458,15950.940943774458,70228.4157545539,0.0,0.0,0.0,0.0,22210.901597393287,126524.62
2020-02-05,0.0,12448.268151437804,0.0,5816.456769163321,16216.452036295368,70653.48434582529,0.0,0.0,0.0,0.0,22344.087441408497,127478.75
2020-02-06,0.0,12606.126624372702,0.0,5808.96857248593,16266.657770153866,71284.00275621118,0.0,0.0,0.0,0.0,22295.656225402967,128261.41
2020-02-07,0.0,12597.106140204995,0.0,5792.1201299618015,16154.660363854136,70632.23091626172,0.0,0.0,0.0,0.0,22193.60473453417,127369.72
2020-02-10,0.0,12673.780255630518,0.0,5803.3524249778875,16247.347872515984,71588.63524662233,0.0,0.0,0.0,0.0,22446.138932277292,128759.25
2020-02-11,0.0,12660.249529378954,0.0,5825.81701501006,16305.277565429637,71354.84752142307,0.0,0.0,0.0,0.0,22619.107560868473,128765.3
2020-02-12,0.0,12815.852881271927,0.0,5829.5611133487555,16453.963777241344,72098.717556148,0.0,0.0,0.0,0.0,22849.155836894737,130047.25
2020-02-13,0.0,12820.36312335578,0.0,5829.5611133487555,16359.345278815712,71914.52116659707,0.0,0.0,0.0,0.0,22809.373052318766,129733.16
2020-02-14,0.0,12838.404091691198,0.0,5834.241236272124,16343.897360705405,72226.23813352942,0.0,0.0,0.0,0.0,22778.238699172354,130021.02
2020-02-18,0.0,12928.608933368283,0.0,5784.594492301023,16257.002821334925,71992.45040833016,0.0,0.0,0.0,0.0,22774.77932660053,129737.44
2020-02-19,0.0,12984.986959416461,0.0,5825.81701501006,16247.347872515984,72814.24968478816,0.0,0.0,0.0,0.0,22878.56050375524,130750.96
2020-02-20,0.0,12854.189938984688,0.0,5818.328818332669,16220.314015822945,72077.46412658443,0.0,0.0,0.0,0.0,22892.39799404253,129862.69
2020-02-21,0.0,12657.994408337026,0.0,5760.29529408289,16152.72937409035,70455.11900323199,0.0,0.0,0.0,0.0,22539.541991716527,127565.68
2020-02-24,0.0,12231.776531412797,0.0,5574.962426317467,15677.705892198392,67522.14572345943,0.0,0.0,0.0,0.0,21764.642535628045,122771.23
