Date,Market Return,Portfolio Return
2018-07-02,1.0027655887016482,1.0036194253359774
2018-07-03,0.9986725174232087,0.9969273784916494
2018-07-05,1.0070061580441756,1.0053204372430606
2018-07-06,1.0154135476971866,1.0119349835448848
2018-07-09,1.0247059257347249,1.0243731706121944
2018-07-10,1.0281352557247687,1.0261473830316812
2018-07-11,1.0210922231645712,1.0206100442703097
2018-07-12,1.0299052324938236,1.026921488450419
2018-07-13,1.030900844426417,1.026411484880394
2018-07-16,1.0300896050739334,1.0315833210832475
2018-07-17,1.0343301744164608,1.0361335529348703
2018-07-18,1.0363582727976695,1.0411612881290164
2018-07-19,1.0325233231313837,1.033643135501948
2018-07-20,1.0315277111987904,1.035256046792327
2018-07-23,1.0333714369998892,1.040521283648985
2018-07-24,1.038275747630812,1.0443864107048746
2018-07-25,1.0477156237324383,1.0518545629819407
2018-07-26,1.0446181643865924,1.0476243333703334
2018-07-27,1.0378701279545703,1.0435385047695334
2018-07-30,1.03208082893912,1.0386830707814956
2018-07-31,1.036985139570043,1.0389537726764089
2018-08-01,1.0358789040893837,1.0380902666318668
2018-08-02,1.0411150853645044,1.0438029066203467
2018-08-03,1.0459087724473615,1.0499666497665487
2018-08-06,1.0497437221136472,1.0543102801719615
2018-08-07,1.0529149304915373,1.056631096417675
2018-08-08,1.0524724362992735,1.0565494958464712
2018-08-09,1.0511449537224822,1.0536168753181274
2018-08-10,1.0439912976142187,1.0448926142483
2018-08-13,1.0400457243998673,1.0395415767910376
2018-08-14,1.0467200117998452,1.0471977303841127
2018-08-15,1.03897636343523,1.0410638874472122
2018-08-16,1.0476050001843729,1.0516517615623309
2018-08-17,1.0509974556583945,1.0549730848115937
2018-08-20,1.053541797263911,1.056549795848571
2018-08-21,1.0555330211290979,1.0577754044278311
2018-08-22,1.055348648548988,1.0559466916268414
2018-08-23,1.053763044360043,1.0533015731110118
2018-08-24,1.060142335631845,1.0580657064599455
2018-08-27,1.0683284781887241,1.0676794737563167
2018-08-28,1.0689184704450756,1.0670274691922847
2018-08-29,1.07478151849257,1.07019669137684
2018-08-30,1.0702459530218666,1.0644389510726577
2018-08-31,1.0701722039898227,1.063687545812821
2018-09-04,1.0688815959290534,1.064315150206052
2018-09-05,1.0658947601312732,1.0629468406278848
2018-09-06,1.062723551753383,1.0590434133038935
2018-09-07,1.0603635827279765,1.0573436014052102
2018-09-10,1.0623179320771412,1.0589588127116893
2018-09-11,1.066079132711383,1.0614244299710103
2018-09-12,1.0662635052914928,1.0592547147830038
