Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2019-01-14,335.65462372998104,3519.72043662826,1624.6689786785994,37592.82045540083,4647.468062534896,21630.89119976955,19928.066278392544,254.20226230510545,26.533163265306126,2086.105830536913,2051.1871808948667
2019-01-15,333.5891165834338,3573.438265615525,1627.2932219005,37874.78566051939,4628.982258514796,21926.216909117094,20110.32335468841,256.9721161724243,26.892857142857142,2118.906523489933,2067.4539253362614
2019-01-16,335.0783537110384,3559.808368708308,1627.949282705975,38751.16400075273,4637.882830820769,21957.123088002303,19999.805765870708,258.3283399571996,26.95918367346939,2117.1880033557045,2062.524608838869
2019-01-17,340.5173066988118,3573.8391449363257,1643.038681231903,38941.528617613854,4712.853036013399,22094.483883047673,20092.873209085614,259.3648425557933,27.066326530612244,2137.349412751678,2075.8337633818282
2019-01-18,345.89151024625454,3602.3015767131596,1674.267175572519,39581.81825366955,4798.77779173646,22406.979691775887,20311.96948165405,260.00269030877405,27.073979591836736,2158.950922818792,2104.620971726599
2019-01-22,340.5820561391424,3518.1169193450582,1634.9035272440115,39055.99124952955,4689.574616136237,21974.293187382973,20098.689924286547,259.4844390094772,27.125,2140.4696308724833,2068.9327202854793
2019-01-23,339.22231789219904,3510.099332929048,1621.651098973414,39170.30146782086,4707.718090452261,22115.088002304477,20374.01444379732,259.8432283705289,27.433673469387756,2148.1501677852348,2076.4252813615153
2019-01-24,337.4417082831066,3532.5485748938754,1630.7047380889708,39295.43305344374,4738.870093523171,22340.01630419127,20127.773500291205,261.2385203301742,27.591836734693878,2132.3090604026847,2088.058468295361
2019-01-25,344.07852591699674,3575.041782898727,1650.1241379310345,39597.059616108396,4797.408472920155,22631.90799366268,20065.72853814793,264.0689697340262,27.196428571428573,2133.029110738255,2108.958770244304
2019-01-28,343.36628207335974,3543.3723165554884,1633.8538299552513,39475.12871659767,4749.8246440536,22329.714244562867,20133.59021549214,266.6602262305105,27.06122448979592,2108.547399328859,2096.1425473510844
2019-01-29,346.9275012915447,3500.879108550637,1640.4118137667806,39368.43917952578,4814.182628419877,22106.50295261414,20170.429411764708,268.69336594313666,27.130102040816325,2119.108137583893,2083.52349711776
2019-01-30,350.9095918718788,3550.187265009097,1662.9829297183467,39536.09416635303,4891.206811836962,22783.004868212585,20317.78619685498,271.2447569550596,27.349489795918366,2147.730138422819,2124.338237716168
2019-01-31,345.47063888410537,3698.5126137052766,1672.6926296393788,39597.059616108396,4915.854550530429,22764.117758893848,20754.03983692487,273.995475389789,28.00765306122449,2180.072399328859,2146.1258166346415
2019-02-01,346.6685035302221,3685.2835961188603,1701.2968807580942,39711.3698343997,4923.728133724177,22889.459484372746,20631.888817705298,272.0022011617242,27.8265306122449,2178.629898489933,2113.1979824320615
2019-02-04,345.79438608575856,3715.3495451788967,1706.5453672018953,39871.40414000753,4983.635831937465,23238.871006769405,20752.10093185789,273.5131030265973,27.86734693877551,2170.1117030201344,2125.9175907219324
2019-02-05,348.15774065782676,3758.644511825349,1707.0702158462752,39795.19732781332,5028.138693467336,23456.0727639349,20773.42888759464,275.4306328339957,27.9234693877551,2169.751677852349,2146.2244029645894
2019-02-06,346.18288272774237,3678.4686476652523,1696.3108186364832,39734.231878057966,5027.454034059185,23533.338211147915,20788.94012813046,273.2778966676857,27.90561224489796,2177.4322147651005,2137.9431512489705
2019-02-07,341.22955054244875,3634.3719223771986,1659.046564885496,39315.09441098984,4991.509415131211,23183.068183782227,20742.406406523005,275.3907673494344,28.25510204081633,2152.9505033557048,2118.9159895690364
2019-02-08,340.84105390046494,3660.42907822923,1649.2056528033693,39086.47397440723,4993.905723059743,23291.239809880455,20823.84041933605,275.5502292876796,28.387755102040817,2155.590687919463,2109.1559429042
2019-02-11,341.6827966247632,3627.9578532443907,1660.0962621742563,39246.508280015056,5030.1926716917915,23335.8820682702,20909.11346418171,276.22794252522164,28.390306122448983,2155.3506711409395,2116.45133132034
2019-02-12,349.4851041846048,3668.84754396604,1679.77808633851,39825.68005269101,5107.5591848129525,23648.377876998413,21075.898078043097,274.394130235402,28.456632653061224,2184.1526845637586,2148.2947158934944
2019-02-13,350.0030997072499,3672.054578532444,1701.0344564359038,39932.52200338728,5142.476814628699,23679.28405588362,21134.026451951075,276.42647263833686,28.377551020408163,2189.5530620805366,2164.0685286851494
2019-02-14,348.3519889788186,3686.887113402062,1708.5135496183207,39505.611441475354,5116.802086823003,23730.794354025635,20878.168539312755,277.623234484867,28.346938775510207,2197.3536073825503,2156.9703129289046
2019-02-15,352.7549509213018,3699.3143723468775,1733.3782541458277,40260.05888219797,5180.817741485203,23890.476278265876,21070.081362842167,279.05839192907365,28.418367346938776,2227.115687919463,2169.0964315124897
2019-02-19,354.76218357155153,3703.323165554882,1739.8732561200313,40381.9897817087,5178.079103852596,23900.778337894277,21172.843331391963,279.3374503210027,28.604591836734695,2222.915394295302,2178.7578918473787
2019-02-20,361.04287928362317,3692.9003032140695,1747.745985785733,40597.5026465939,5204.780820770518,23941.98657640789,21149.576470588236,277.4637725466218,28.71938775510204,2220.6352348993287,2183.2928630249794
2019-02-21,359.6183915963492,3658.424681625228,1720.4538562779678,40404.85182536696,5184.241038525963,23952.288636036294,21203.8658124636,278.0218893304799,28.92857142857143,2201.193875838926,2178.7578918473787
2019-02-22,361.04287928362317,3693.7020618556703,1725.9647670439588,40313.40365073391,5217.789349525404,24254.482385136103,21106.920559114737,279.69623968205434,29.107142857142858,2221.3552852348994,2190.7854241010155
2019-02-25,363.56810745651796,3697.710855063675,1728.5890102658595,40481.05863756116,5238.32913176996,24378.107100676938,20990.5862550961,277.3840415774992,28.91326530612245,2224.2354865771813,2183.2928630249794
2019-02-26,361.3666264852764,3697.710855063675,1723.0780994998681,40389.61046292812,5223.951284198771,24426.183378942816,21002.21968549796,276.82592479364104,28.88265306122449,2216.794966442953,2186.4476255833106
2019-02-27,360.78388152230065,3680.072164948454,1729.3762832324296,40542.02408731653,5243.806407035176,24398.711219933743,20971.197204426324,275.7894221950474,28.92857142857143,2206.2342281879196,2184.673071644249
2019-02-28,356.38091957981743,3680.873923590055,1712.5811266122664,40435.33455024464,5226.689921831379,24333.464842287194,21068.14245777519,276.82592479364104,29.081632653061224,2199.7537751677855,2173.0398847104034
2019-03-01,355.9924229378336,3709.73723468769,1743.8096209528824,40679.196349266094,5231.482537688442,24498.297796341638,21021.608736167735,276.50700091715066,29.137755102040817,2230.955956375839,2190.5882514411196
2019-03-04,357.54640950576885,3715.3495451788967,1746.9587128191627,40435.33455024464,5208.204117811278,24409.013279562147,20998.341875364007,277.623234484867,29.204081632653065,2200.953859060403,2183.8843810046665
2019-03-05,355.927673497503,3738.600545785325,1741.1853777309816,40282.92092585623,5174.655806811837,24330.030822411056,20982.830634828188,278.2610822378477,29.158163265306122,2199.513758389262,2189.20804282185
2019-03-06,356.7046667814706,3736.195269860522,1719.1417346670178,40008.5764019571,5126.044988833054,24206.406106870225,20947.9303436226,277.623234484867,29.168367346938776,2167.3515100671143,2178.7578918473787
2019-03-07,353.790941966592,3704.1249241964833,1708.9071861016057,39597.059616108396,5095.919974874372,23976.32677516923,20823.84041933605,277.3840415774992,29.260204081632654,2150.3103187919464,2152.533928081252
2019-03-08,354.4384363698984,3702.521406913281,1676.6289944722294,39581.81825366955,5084.965424343941,23972.892755293098,20827.718229470007,277.7029654539896,29.35969387755102,2145.0299496644298,2137.5488059291793
2019-03-11,359.4241432753573,3766.6620982413583,1702.8714266912345,39978.093677079414,5128.783626465661,24491.429756589365,21099.164938846825,282.00843778660953,29.5765306122449,2170.47172818792,2166.9275322536373
2019-03-12,360.78388152230065,3784.30078835658,1713.6308239010264,40054.30048927362,5085.650083752093,24628.79055163474,21099.164938846825,283.5233261999388,29.77040816326531,2185.8328020134227,2172.645539390612
2019-03-13,362.59686585155845,3796.327167980595,1731.47567780995,40359.12773805044,5129.468285873813,24790.189485813047,21242.643913803146,284.87875267502284,29.801020408163264,2209.5944630872486,2180.7296184463353
2019-03-14,359.81263991734113,3779.4902365069743,1733.1814359041853,40511.54136243884,5113.036460078169,24845.13380383119,21207.743622597554,285.51660042800364,29.778061224489797,2205.514177852349,2174.025748009882
