Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,Daily Total
2018-07-18,2747.1144848523923,10175.6343780301,2006.4110367205678,17294.686713013525,19421.656233475303,20549.181407228796,3626.2515959518223,1971.1979349242656,586.3285363561216,6727.927154453475,18802.295395355504,103908.68
2018-07-19,2728.927850170803,10104.365343475803,2006.4110367205678,17040.71745970638,19413.841725870632,20480.025508262162,3626.9417846834463,1990.9281267582783,591.8344961647551,6690.977440104073,18763.984552505295,103438.96
2018-07-20,2718.668722914522,10070.710521602941,1999.4675138994933,17077.883691897667,19390.39820305662,20478.61416338529,3647.6474466321624,1973.0191834012514,587.4522016231897,6677.121297223047,18680.700111526578,103301.68
2018-07-23,2704.2126799624893,10104.365343475803,1991.4557567982529,17300.881085045407,19269.273335184218,20577.4083047662,3626.9417846834463,1968.1625207959562,583.5193731884514,6693.286797250911,18662.37753451126,103481.88
2018-07-24,2739.1869774270845,10183.553159647243,2016.559262382139,17350.43606130046,19359.140172637934,20693.13858466955,3631.7731058048134,1961.4846097136751,585.4296041424672,6753.330083068688,18607.409803465303,103881.44
2018-07-25,2759.7052319396466,10256.801889605827,2035.2533622850322,17403.088223571453,19627.438267064965,20947.180662506165,3657.310088874897,1980.9112601348565,587.1151020430692,6832.618011776778,18742.33059785083,104829.75
2018-07-26,2775.0939228240686,9870.009001516426,2055.8168721782154,17378.310735443927,19794.147762631277,20631.03941008726,3680.0863170184844,1987.8927126299684,593.7447271187709,6818.761868895752,18642.38926867637,104227.29
2018-07-27,2765.301119533982,9682.690222362882,2046.4698222267684,17424.768525683037,19791.542926763057,20272.557811362254,3684.227449408228,1969.983769272942,591.4973965846348,6769.49558309655,18599.081359367432,103597.62
2018-07-30,2759.7052319396466,9536.192762445718,2064.362746419538,17430.962897714922,19606.59958011918,19967.70731795831,3680.0863170184844,1968.769603621618,588.0140342567237,6776.423654537063,18452.500743244887,102831.32
2018-07-31,2784.4204021479604,9593.603929170013,2057.953340738546,17313.26982910917,20020.768483166732,20015.693043771895,3696.6508465774577,2005.8016559869952,594.0818266988913,6844.934583226578,18532.453806584457,103459.63
2018-08-01,2757.373612108674,9554.010021084292,2030.4463080242883,17313.26982910917,19768.099403949043,20193.52249825753,3664.211976191136,2020.3716438028816,589.2500660504986,6848.013726089028,18449.16936560574,103187.74
2018-08-02,2737.7880055285004,9617.360274021445,2019.7639652226346,17319.46420114105,19736.84137353036,20447.564576094148,3703.897828259508,2009.444152940967,592.508695324996,6871.877083273016,18564.10189415637,103620.61
2018-08-03,2764.368471601593,9682.690222362882,2009.8827981311053,17412.379781619275,19752.4703887397,20523.777199445132,3747.7248127176235,2035.8522558572604,598.6888542938705,6914.215297631705,18625.732380480622,104067.78
2018-08-06,2764.368471601593,9773.756210960039,2017.360438092263,17499.100990065617,19779.82116535605,20645.152858855963,3748.415001449248,2031.6026760776272,599.4754199808181,6924.99229765028,18753.99041958785,104538.04
2018-08-07,2772.295979026901,9789.593774194329,2031.5145423044535,17579.62782648008,19921.784720174237,20715.72010269947,3727.019150768908,2028.2637205364863,598.35175471375,6924.99229765028,18838.94054938614,104928.1
2018-08-08,2762.969499703009,9783.65468798147,2016.82632095218,17629.182802735133,19835.825136522857,20769.351208020533,3698.721412772329,2016.122064023248,595.3178584926661,6935.769297668856,18862.260192860183,104906.0
2018-08-09,2776.492894722652,9837.106463897191,1997.865162479245,17536.26722225691,19729.026865925687,20777.819277281753,3688.368581797971,2019.1574781515576,597.9022886069228,6928.071440512731,18932.219123282306,104820.3
2018-08-10,2736.8553575961114,9753.95925691718,2009.0816224209814,17331.852945204813,19570.131877964046,20616.925961318564,3675.254995897117,1999.1237449047142,595.430225019373,6900.35915475068,18773.978685422742,103962.95
2018-08-13,2709.34224359063,9740.101389087178,1984.5122339771783,17158.410528312128,19471.14811497155,20591.5217535349,3673.8746184338693,1999.1237449047142,596.2167907063207,6902.668511897517,18682.36580034615,103509.29
2018-08-14,2731.259470001776,9809.390728237187,1989.8534053780052,17307.075457077288,19598.785072514507,20721.365482206947,3698.721412772329,2006.408738812657,597.6775555535091,6934.2297262376305,18863.92588167976,104258.69
2018-08-15,2687.8913411456783,9672.791745341452,1920.4181771672572,17189.38238847154,19505.010981258456,20535.067958460095,3713.905564868054,2024.0141407568533,602.3969496751951,6923.452726219056,18632.39513575892,103406.73
2018-08-16,2705.1453278948784,9668.832354532882,1934.305222809407,17406.185409587397,19744.65588113503,20614.10327156482,3770.501040861212,2040.4053770497248,609.5884073844308,6989.654297761733,18722.342332015938,104205.72
2018-08-17,2724.03144852576,9623.299360234303,1939.6463942102334,17443.351641778685,19867.08316694154,20656.443617870926,3798.1085901261667,2059.2249446452447,612.5099370788078,7014.287440661334,18740.664909031257,104478.65
2018-08-20,2743.3838931228356,9631.218141851446,1952.4652055722177,17499.100990065617,19994.7201244845,20622.57134082604,3796.038023931295,2060.7426517093995,610.3749730713785,7037.381012129709,18858.928815221036,104806.93
2018-08-21,2754.1093443453115,9698.52778559717,1962.3463726637474,17567.239082416316,20145.800604841468,20645.152858855963,3766.3599084714683,2042.530166939542,605.8803120031062,7035.071654982872,19022.166319539323,105245.18
2018-08-22,2741.5185972580575,9690.609003980027,1985.8475268273849,17523.878478193146,19958.25242232937,20707.252033438246,3744.2738690595047,2030.0849690134721,601.3856509348338,7042.769512138997,19047.151651832937,105073.02
2018-08-23,2722.399314644079,9647.055705085733,1975.9663597358553,17437.1572697468,19895.736361492,20749.592379744354,3735.301415548394,2025.8353892338387,601.273284408127,7037.381012129709,19017.1692530806,104844.87
2018-08-24,2755.5083162438955,9781.674992577184,1991.1886982282117,17486.712246001855,19979.091109275156,20964.116801028606,3730.470094427027,2038.584128572739,603.8577145223836,7068.942226469823,19127.104715172507,105527.25
2018-08-27,2794.6795294042417,9884.619153600055,2005.7433902954647,17715.904011181476,20221.34084501995,21158.882394036682,3732.5406606218985,2036.7628800957532,599.9248860876453,7095.884726516262,19260.359820738457,106506.64
2018-08-28,2784.886726114155,9837.799357288692,1997.0639867691211,17706.612453133654,20197.89732220594,21195.57736083531,3721.4976409159167,2061.0461931222303,598.8012208205772,7103.582583672387,19298.67066358867,106503.44
2018-08-29,2804.4723326943285,9894.517630621485,2009.0816224209814,17703.515267117713,20216.131173283506,21381.87488458216,3724.2583958424125,2058.6178618195822,602.958782308729,7149.769726609138,19516.875898952912,107062.07
2018-08-30,2773.22862695929,9833.14707308862,2002.9392753100306,17561.044710384434,20067.65552879476,21319.775709999874,3713.905564868054,2047.0832881320061,603.5206149422631,7142.841655168626,19401.94337040228,106467.09
2018-08-31,2765.301119533982,9738.121693682891,1987.7169368176744,17542.46159428879,20075.470036399427,21331.066469014833,3713.905564868054,2055.582447691273,600.711451774593,7140.532298021788,19478.5650561027,106429.43
2018-09-04,2745.249188987614,9619.339969425731,1983.7110582670543,17647.765918830777,20078.074872267654,21268.96729443255,3704.2429226253203,2037.3699629214154,603.9700810490904,7089.726440791361,19526.87003187036,106305.29
2018-09-05,2762.0368517706197,9486.700377338568,1981.3075311366822,17647.765918830777,20203.106993942387,20986.698319058527,3747.7248127176235,2049.208078021823,611.8357379185669,7110.5106551129,19313.66186296484,105900.56
2018-09-06,2767.632739364955,9425.329819805702,1944.4534484709777,17554.850338352553,20270.8327265162,20837.095762110297,3759.803115521042,2056.1895305169346,614.8696341396507,7113.589797975349,19253.69706546016,105598.34
2018-09-07,2751.311400548144,9439.187687635704,1944.1863899009363,17542.46159428879,20213.52633741528,20769.351208020533,3751.865945107367,2030.6920518391344,607.8467262204753,7124.366797993925,19252.031376640585,105426.83
2018-09-10,2753.643020379117,9456.569413285335,1943.6522727608537,17530.072850225028,20317.719772144224,20834.27307235656,3765.3246253740326,2042.2266255267107,611.0491722316193,7102.043012241162,19323.655995882284,105680.23
2018-09-11,2759.238907973452,9555.989716488579,1962.079314093706,17545.55878030473,20304.69559280311,21009.279837088452,3751.520850741555,2041.0124598753866,609.2513078043103,7099.733655094325,19478.5650561027,106116.93
2018-09-12,2760.637879872036,9526.294285424288,1971.9604811852355,17387.60229349175,20375.026161245147,20927.421834229986,3793.967457736423,2044.0478740036965,608.5771086440694,7136.683369443725,19516.875898952912,106049.09
2018-09-13,2771.363331094512,9589.64453836144,1972.494598325318,17362.824805364224,20481.824431842313,21161.705083790424,3789.136136615056,2056.1895305169346,613.5212358191691,7220.59001244549,19536.864164787807,106556.16
2018-09-14,2770.4306831621225,9577.766365935724,1983.1769411269718,17480.517873969973,20593.83237417593,21150.414324775466,3780.163683103946,2038.584128572739,610.3749730713785,7199.03601240834,19476.899367283128,106661.2
2018-09-17,2779.7571624860147,9488.680072742854,1986.1145853974265,17424.768525683037,20601.6468817806,20887.90417767762,3793.967457736423,2049.5116194346538,612.1728374986873,7174.402869508739,19233.708799625267,106032.63
2018-09-18,2783.021430249377,9546.091239467149,2000.0016310395758,17496.00380404968,20789.1950642927,21012.10252684219,3776.7127394458266,2037.9770457470772,610.9368057049124,7213.661941004977,19480.230744922275,106745.93
2018-09-19,2813.798812018221,9575.786670531437,2006.1439781505267,17802.62521962782,20776.170884951585,20969.76218053609,3771.1912295928355,2018.5503953258958,597.9022886069228,7205.1942981332395,19486.89350020057,107024.02
2018-09-20,2842.7108979222858,9678.73083155431,2005.8769195804853,17951.290148392978,20802.21924363382,21209.690809604006,3816.053497148387,2034.3345487931056,599.0259538739908,7272.16565539153,19615.1515393078,107827.25
2018-09-21,2823.1252913421126,9589.64453836144,2005.6098610104439,17796.430847595937,20760.541869742243,21079.84708093196,3796.728212662919,2011.2654014179527,596.1044241796138,7256.000155363668,19483.562122561423,107198.86
2018-09-24,2783.9540781817664,9615.380578617158,2035.5204208550736,17607.50250062355,20487.034103578764,21153.2370145292,3741.168019767197,1973.0191834012514,590.8231974243939,7268.3167268134675,19348.641328175898,106604.6
2018-09-25,2770.4306831621225,9612.41103551073,2047.538056506934,17536.26722225691,20424.518042741394,21139.123565760503,3718.0466972577974,1970.5908520986038,583.5193731884514,7248.302298207541,19425.263013876323,106476.01
2018-09-26,2741.9849212242516,9656.954182107165,2027.775722323875,17325.658573172932,20398.46968405916,21060.088252655776,3720.117263452669,1948.7358703747745,577.4515807462839,7264.467798235405,19471.902300824404,106193.61
2018-09-27,2717.736074982133,9736.141998278605,2028.3098394639576,17263.71485285412,20429.72771447784,21172.995842805387,3713.21537613643,1954.8066986313938,583.2946401350378,7299.108155437968,19538.52985360738,106437.58
2018-09-28,1843.5583095584893,9466.439794944796,1346.1549157494305,18843.022920792162,20336.454810840645,23626.241243591714,3449.0514228967386,2019.2858233763286,4834.728612545583,3574.4903555898595,16969.578564084844,106309.01
2018-10-01,1862.6559439807113,9429.718203253504,1366.3276887805318,18918.203643363333,20522.617177857464,23739.165391861672,3446.4927794079426,2002.571930908162,4819.126792801225,3594.0333582699845,16937.71896957982,106638.63
2018-10-02,1870.931585563674,9437.449064662196,1367.1274903544522,18918.203643363333,20559.590191515854,23736.028609965284,3466.6420968822094,1997.310149945961,4881.534071778655,3590.275088523807,16694.427520632365,106519.52
2018-10-03,1856.6083597470074,9479.968802410009,1378.6801797555233,19082.234310791337,20650.401102255768,23814.448157374973,3429.8615967307696,1977.191575678723,4820.962301006444,3582.0068950822156,16637.94914855528,106710.31
2018-10-04,1848.9693059781189,9329.217004940492,1371.5708324317873,19225.761144790842,20588.130763462683,23394.11938325903,3422.1856662643827,1964.8109145911917,4849.412678187331,3548.9341213158496,16385.968719288274,105929.08
2018-10-05,1834.3277862544153,9236.446668036175,1371.2153650656005,19143.745811076842,20489.536060373637,23102.39866689498,3419.6270227755867,1964.8109145911917,4923.750760498681,3545.927505518907,16258.530341268179,105290.32
2018-10-08,1833.6911984403412,9211.32136845792,1370.5932971747734,19262.05292995929,20531.049619569025,22832.635423805645,3465.0429447017123,1990.810302875007,4962.29643280827,3540.6659278742572,16296.182589319571,105296.34
2018-10-09,1771.942180475157,9209.388653105747,1383.8344565652321,19198.422700219508,20219.69792560362,22914.191753111718,3458.6463359797226,1998.238699527526,4982.487023065673,3548.9341213158496,16248.393197562036,104934.18
2018-10-10,1727.3810334899727,8844.105451544994,1334.6022263483596,18610.64614193582,19532.129601430006,21838.27556265076,3414.5097357979953,1966.6680137543215,4956.789908192614,3466.2521868999343,15700.987437430267,101392.35
2018-10-11,1706.0553417184915,8771.725261606105,1293.0125445045035,18063.877250509133,19075.48045028074,21543.418064390324,3332.63314415653,1909.0979396973016,4859.507973316033,3371.167962321632,15428.732720750975,99354.71
2018-10-12,1711.466338138121,8958.13565732322,1296.7449518494648,18070.71186165197,19174.075153369788,22217.826172113662,3351.183309450299,1907.8598735885487,4861.343481521251,3423.0320848188876,15716.917234682778,100689.3
2018-10-15,1705.1004599973803,8929.144927040621,1286.2586645469542,17988.696527937966,19218.183310014883,21853.959472132698,3371.012796488467,1917.7644024585734,4879.698563573437,3396.348369621024,15674.92049647161,100221.09
2018-10-16,1735.0200872588612,9161.070769301416,1297.633620264932,18279.167501508393,19534.724198879718,22506.410106581327,3408.1131270760056,1954.9063857211668,4934.763809729992,3494.439209996269,15993.516441521846,102299.77
2018-10-17,1721.651743163306,9201.657791697055,1288.5692024271684,18453.45008565065,19407.588923843843,22415.44343158608,3424.744309753178,1949.9541212861545,4927.421776909118,3511.3514238540697,15863.18173672857,102165.01
2018-10-18,1702.554108741084,9027.71341000146,1282.7039908850861,18166.39641765164,19062.50746303218,21970.020402299044,3421.546005392184,1950.5731543405311,4932.928301524774,3472.641245468437,15553.274771997885,100542.86
2018-10-19,1690.7772341807138,9027.71341000146,1270.9735678009215,18224.490612365724,18987.264136990543,21959.041665661684,3499.5846318004556,1969.7631790262042,5009.101892041343,3437.6893368289816,15401.217616405725,100477.62
2018-10-22,1676.6131553175658,9019.982548592765,1257.2880742027294,17845.16969393846,18922.399200747746,22142.54340660036,3472.079214295901,1941.2876585248825,4975.144990244799,3411.005621631118,15462.04047864259,100125.55
2018-10-23,1658.6295495699735,9006.453541127552,1223.6964080980763,17701.642859938955,18613.642104232047,22057.850295397893,3486.1517534842774,1954.9063857211668,4949.44787537174,3392.5900998748457,15464.936805415775,99509.95
2018-10-24,1606.4293488159003,8583.1888790016,1176.9524494445116,17230.05469108344,17980.560326502382,21079.17434372495,3503.4225970336493,1977.191575678723,5064.167138197898,3281.721142362596,15002.972685092931,96485.84
2018-10-25,1629.0282162155297,8853.769028305862,1190.815676725797,17510.273747939616,18110.29019898797,21791.223834204946,3507.9002231390423,2001.3338647994085,4988.911301783938,3322.6862825959356,15453.351498323036,98359.58
2018-10-26,1618.8428111903445,8623.775901397239,1181.7512588880334,17264.22774679761,17933.857572407574,21358.34793250345,3447.1324402801415,1948.7160551774014,4902.6424161386685,3285.855239083392,14976.905744134276,96542.06
2018-10-29,1614.7049903988632,8488.485826745109,1159.534548501358,17421.423803082776,17630.2896707913,21003.891578211646,3483.593109995482,1980.2867409506057,4968.720711526535,3294.1234325249834,14855.260019660549,95900.31
2018-10-30,1652.2636714292328,8722.344384358079,1186.1946009653684,17708.477471081787,17990.938716301232,21232.876656647943,3551.3971624485707,2013.7145258869398,4985.240285373501,3329.075341164438,15066.69187410298,97439.21
2018-10-31,1673.5893632007142,8905.95234281454,1193.481681972198,17954.5234722238,18133.641576035378,21737.898541966355,3520.6934405830207,1985.8580384399945,4928.339531011728,3334.7127457837055,15266.538421452673,98635.23
2018-11-01,1722.28833097738,8948.472080562353,1203.4347682254283,18036.538805937802,18450.18246490021,21991.977875573753,3541.8022493655862,1994.5245012012665,4902.6424161386685,3377.9328478647517,15564.86007909062,99734.66
2018-11-02,1716.8773345577504,8857.634459010209,1201.835165077588,18036.538805937802,18406.07430825511,21562.238755768645,3528.369371049408,1977.8106087330993,4877.863055368218,3355.759056362302,15638.71641180681,99159.72
2018-11-05,1723.5615066055282,8826.711013375436,1221.7413375840488,18309.923251651144,18499.47981644473,21537.144500597544,3570.586988614539,2010.9288771422453,4945.776858961303,3384.3219064332543,15645.957228739773,99676.13
2018-11-06,1751.25307651775,8878.894327884114,1226.0069459782908,18391.938585365147,18704.45301497196,21681.43646783138,3591.0561365249055,2020.523889485082,4983.404777168283,3401.6099472656733,15725.606215002332,100356.18
2018-11-07,1783.0824672214533,9033.511556057978,1245.7353848016583,18637.984586507155,19015.804708937372,22299.382501419743,3610.245962690874,2044.0471455513912,5038.470023324839,3501.204095539389,16148.469923887189,102357.94
2018-11-08,1774.8068256384902,8952.3375112667,1218.719864971461,18713.165309078322,18984.669539540828,22283.698591937806,3613.444267051869,2047.1423108232739,5029.751359350051,3504.5865383109494,16155.71074082015,102278.03
2018-11-09,1749.9799008896016,8772.421039132887,1217.4757291898072,18535.465419364653,18792.66932826216,21907.28476437129,3635.192736706633,2050.2374760951566,5034.799006914402,3493.3117290724153,15931.245415898393,101120.08
2018-11-12,1724.1980944196023,8641.1703395668,1191.704345141264,18173.23102879447,18421.64189295338,21145.04676354909,3616.0029105406647,2054.2611909486045,5032.954321168157,3445.957530270573,15611.201307461564,99057.37
2018-11-13,1719.4236858140468,8614.112324636373,1163.6224232125064,18275.750195936973,18504.669011344155,21163.867454927415,3604.4890148410836,2058.5944223292404,5053.154088966587,3422.280430869652,15606.856817301787,99186.82
2018-11-14,1716.5590406507133,8650.833916327665,1162.2894205893058,18029.704194794966,18439.80407510136,20903.514557527244,3582.7405451863187,2058.9039388564283,4999.924351015249,3394.0934077733173,15491.003746374428,98429.37
2018-11-15,1741.067671492565,8712.680807597211,1181.3957915218466,18289.419418222642,18681.101637924556,21430.493916120362,3575.473997678139,2042.809079442638,4964.131941013489,3426.7903545650656,15467.833132188958,99513.2
2018-11-16,1757.6189546584906,8675.95921590592,1194.7258177538517,18309.923251651144,18678.50704047484,21399.126097156488,3584.659527802916,2070.6655668895833,5034.799006914402,3459.4873013568135,15404.11394317891,99569.59
2018-11-19,1732.792029909602,8413.109928010352,1193.6594156552912,18296.254029365475,18385.317528657415,20586.69958599209,3578.9025799531255,2078.093963542102,5059.578367684852,3415.139718351914,15029.039626051588,97768.59
2018-11-20,1701.599227019973,8299.079722232125,1154.3802716916496,17913.5158053668,18001.317106100076,20138.13977480866,3518.774457966424,2049.61844304078,5033.881252811792,3381.315290636312,14685.824903429288,95877.45
2018-11-21,1715.2858650225653,8395.71548984079,1173.0423084164568,17930.60233322388,18128.452381135954,20279.294960146104,3491.908701334068,2047.7613438776502,4960.460924603051,3364.7789037531293,14832.089405475077,96319.39
2018-11-23,1696.5065245073804,8302.945152936472,1135.0073002344686,17763.154360224456,18084.344224490855,20100.498392052006,3505.341579650246,2040.9519802795082,4965.967449218707,3368.913000473925,14775.61103339799,95739.24
2018-11-26,1716.5590406507133,8476.88953463207,1154.0248043254628,18139.057973080304,18234.830876574135,20552.194985131824,3507.9002231390423,2044.6661786057678,4991.664564091767,3402.3616012149087,15111.58493908733,97331.73
2018-11-27,1695.2333488792322,8504.913907238582,1150.1146632974076,18152.72719536597,18193.317317378747,20602.38349547403,3539.2436058767903,2055.8087735845456,5034.799006914402,3436.9376828797463,15150.685350525315,97516.16
2018-11-28,1721.3334492562688,8683.690077314612,1170.1985694869622,18487.623141364817,18629.209688930317,21311.296204057635,3569.9473277423403,2073.760732161466,5030.210236401355,3520.371271244897,15596.719673595644,99794.36
2018-11-29,1733.1103238166393,8712.680807597211,1177.3079168106983,18330.427085079646,18634.39888382974,21107.40538079244,3574.424953847733,2076.236864378972,5027.456974093528,3531.2702535088124,15527.207831039228,99431.93
2018-11-30,1738.8396141433057,8703.017230836345,1173.9309768319235,18439.78086336498,18821.20990020899,21317.569767850408,3605.128675713282,2096.664955173398,5100.877302302269,3567.349643072121,15627.131104714075,100191.5
2018-12-03,1769.0775353118236,8708.815376892866,1201.1242303452143,18549.13464165032,19046.93987833391,21778.676706619397,3601.9303713522877,2104.70619454975,5148.60051563795,3585.765164828393,15931.245415898393,101426.02
2018-12-04,1715.6041589296024,8453.69695040599,1166.2884284589074,17735.815915653122,18229.64168167471,20947.42950407667,3545.000553726581,2078.093963542102,5156.860302561433,3504.2107113363313,15356.324551421376,97888.97
2018-12-06,1692.686997622936,8546.467287310308,1146.0267885862595,17489.769914511115,18125.857783686242,20997.61801441887,3544.3608928543817,2133.806938435992,5156.860302561433,3492.184248148562,15424.3882305912,97750.03
2018-12-07,1652.58196533627,8387.984628432097,1139.095174945617,17168.543190797936,17653.641047838704,20251.063923078615,3498.9449709282567,2102.855285717164,5178.886401024056,3404.9923900372332,14969.664927201316,95408.25
2018-12-10,1656.7197861277514,8451.764235053815,1120.7886055869963,16922.49718965593,17697.7492044838,20539.64785754628,3500.8639535448533,2093.569789901516,5192.652712563195,3416.2671992757673,14979.802070907459,95572.32
2018-12-11,1651.6270836151589,8461.427811814683,1121.49954031937,16758.46652222792,17593.965306495335,20564.742112717377,3529.6486927938063,2097.2839882277754,5211.00779461538,3427.1661815396833,14987.042887840418,95403.88
2018-12-12,1665.9503094318254,8552.265433366827,1125.4114586842556,16833.64724479909,17689.96541213467,20727.854771329534,3525.1710666884137,2057.6658727476756,5180.721909229274,3456.4806855598713,15141.996370205761,95957.13
2018-12-13,1646.5343811025664,8513.611126323362,1129.497556058573,16731.128077656587,17645.85725548957,20762.359372189796,3548.1988580875754,2071.903632998336,5224.774106154518,3458.735647407578,15072.484527649347,95805.08
2018-12-14,1635.0758004492332,8424.706220123391,1103.7261720100298,16573.932021371416,17399.370497766955,20254.200704975,3486.7914143564763,2068.8084677264533,5213.761056923207,3344.8600740983857,14819.05593499575,94324.29
2018-12-17,1605.7927610018264,8258.492699836486,1082.9313310881016,16405.185472254856,17103.586388499814,19808.777675687954,3404.275161842812,1992.6674020381367,5045.812056145713,3274.2046028702403,14428.051820615914,92409.78
2018-12-18,1614.068402584789,8301.0124375843,1058.0486154550254,16327.886020229407,17199.58649413915,19981.300679989276,3365.255848638676,2011.2383936694337,5012.77290845178,3248.2725416216126,14561.282852182376,92680.73
2018-12-19,1592.106122999234,8121.269909832184,1044.8963229061135,16122.8476859444,16873.964514200325,19592.33972483721,3333.2728050287287,1993.2864350925136,5002.677613323077,3206.5557474390366,14262.961194544429,91146.18
2018-12-20,1571.735312948864,7982.114404475706,1016.1034662449823,15999.824685373396,16566.504716409483,19234.746588649017,3273.784343914226,1968.5251129174512,5013.690662554389,3165.9664341803145,13944.365249494194,89737.36
2018-12-21,1546.9083881999754,7694.139817001886,996.6416279462547,15589.74801680338,16148.774527005893,18566.612044718448,3210.45791756653,1915.9073032954439,4938.434826140429,3106.961599165321,13580.876239459605,87295.46
2018-12-24,1506.8033559133094,7537.589873475848,956.9181497748792,15241.182848518869,15653.20641411095,18067.863723192815,3115.7881084810856,1845.956568150893,4731.022398950736,3032.923685165615,13323.103156646233,85012.36
2018-12-26,1574.599958112197,7956.989104897453,1016.6366672942625,15934.895879516478,16395.261284728505,19162.6006050321,3204.054912235819,1904.7647083166657,4800.771710749041,3167.8455690534042,14109.45587556568,89227.88
2018-12-27,1603.5647036525672,7987.912550532225,1022.8573462025315,16109.178463658733,16592.4506909066,19291.208662783996,3236.6840133266874,1908.478906642925,4841.152891263848,3201.294169794388,14160.141594096398,89954.92
2018-12-28,1594.1750333949747,7958.921820249627,1013.4374609985813,16109.178463658733,16545.358747194332,19244.15693433818,3234.4452002739904,1917.1453694041968,4849.449388351436,3203.9249586167125,14181.574412217959,89851.77
2018-12-31,1601.896880420767,8423.863135386759,1206.3581564790068,16149.011094896456,15331.4381222064,19576.539832019294,2723.232588999289,1727.4405692381522,1139.9727734743585,7182.249018877941,15094.376460681986,90156.38
2019-01-02,1616.8993647741602,8575.718402626375,1235.9425916969137,16329.656427954604,15463.089815683581,19682.980016932735,2718.9174455993975,1690.3205707214495,1122.0425592999466,7118.751129560958,15275.245110503718,90829.56
2019-01-03,1576.264847454974,8450.540412063989,1225.6892197884276,16032.034720735028,15043.001230133665,18742.244563587592,2707.06561603665,1700.3786765968168,1126.3630928359494,6985.854401886872,14982.448844785356,88571.89
2019-01-04,1635.710637910707,8803.501303485797,1266.922618884217,16530.75217607594,15598.332009891963,19528.86581668034,2757.435891678327,1717.1421863890955,1139.6487334591584,7181.438265256283,15460.758886693984,91620.51
2019-01-07,1641.2851747991888,8910.210410194717,1285.2133318164517,16571.653006202312,15721.605868329687,19724.329279570054,2757.1665319155377,1731.670561542404,1132.8438931399537,7215.749024193523,15823.32403064075,92515.05
2019-01-08,1656.4247118033566,9056.935431919479,1295.3630915938768,16561.427798670724,15937.035912201438,19878.475262499338,2783.5637886689296,1761.844879168506,1147.1016538087633,7273.070141073327,15978.161576258606,93329.4
2019-01-09,1656.9028024455936,9062.06567743433,1313.9709845191562,16633.004251391874,16036.373099097858,20126.380142261904,2756.0890928643785,1754.5806915918515,1138.2445600599574,7293.439281031928,16052.5142590553,93823.56
2019-01-10,1672.998520734235,9083.61270859671,1319.0458644078687,16667.088276497187,16274.54298093385,20220.13903909518,2772.789398157341,1783.3580500685969,1155.5266942039689,7314.334992930369,16017.2542239146,94280.69
