Date,Market Return,Portfolio Return
2018-07-02,1.0027655887016482,1.0049397
2018-07-03,0.9986725174232087,0.9984646
2018-07-05,1.0070061580441756,1.0085666
2018-07-06,1.0154135476971866,1.0196683
2018-07-09,1.0247059257347249,1.0280217999999999
2018-07-10,1.0281352557247687,1.0302166000000001
2018-07-11,1.0210922231645712,1.0255942000000002
2018-07-12,1.0299052324938236,1.0371628000000002
2018-07-13,1.030900844426417,1.0377851
2018-07-16,1.0300896050739334,1.0362208000000002
2018-07-17,1.0343301744164608,1.0395723000000001
2018-07-18,1.0363582727976695,1.0397684
2018-07-19,1.0325233231313837,1.0354022999999999
2018-07-20,1.0315277111987904,1.0328973
2018-07-23,1.0333714369998892,1.0349031
2018-07-24,1.038275747630812,1.0395655000000001
2018-07-25,1.0477156237324383,1.049052
2018-07-26,1.0446181643865924,1.0364238000000001
2018-07-27,1.0378701279545703,1.0264566000000002
2018-07-30,1.03208082893912,1.0175843
2018-07-31,1.036985139570043,1.0235071000000002
2018-08-01,1.0358789040893837,1.0223234
2018-08-02,1.0411150853645044,1.028648
2018-08-03,1.0459087724473615,1.0336444
2018-08-06,1.0497437221136472,1.0393566
2018-08-07,1.0529149304915373,1.0422413000000001
2018-08-08,1.0524724362992735,1.0429173
2018-08-09,1.0511449537224822,1.0444365000000002
2018-08-10,1.0439912976142187,1.0367149000000004
2018-08-13,1.0400457243998673,1.0340149000000005
2018-08-14,1.0467200117998452,1.0412154000000005
2018-08-15,1.03897636343523,1.0320239000000004
2018-08-16,1.0476050001843729,1.0376879000000003
2018-08-17,1.0509974556583945,1.0388037000000003
2018-08-20,1.053541797263911,1.0413477000000004
2018-08-21,1.0555330211290979,1.0455955000000003
2018-08-22,1.055348648548988,1.0457856000000003
2018-08-23,1.053763044360043,1.0441822000000003
2018-08-24,1.060142335631845,1.0524921000000003
2018-08-27,1.0683284781887241,1.0607006000000003
2018-08-28,1.0689184704450756,1.0605561000000003
2018-08-29,1.07478151849257,1.0683963000000003
2018-08-30,1.0702459530218666,1.0637090000000002
2018-08-31,1.0701722039898227,1.0624176000000003
2018-09-04,1.0688815959290534,1.0588027000000004
2018-09-05,1.0658947601312732,1.0514709000000004
2018-09-06,1.062723551753383,1.0477451000000004
2018-09-07,1.0603635827279765,1.0469217000000004
2018-09-10,1.0623179320771412,1.0487841000000004
2018-09-11,1.066079132711383,1.0548468000000002
2018-09-12,1.0662635052914928,1.0545981000000002
2018-09-13,1.072384674951141,1.0616304
2018-09-14,1.0726796710793167,1.0603731
2018-09-17,1.0669272465798882,1.051699
2018-09-18,1.0726796710793167,1.0593713999999999
2018-09-19,1.073970279140086,1.0597013
2018-09-20,1.0824514178251408,1.0688102
2018-09-21,1.0767727423577562,1.0624339999999999
2018-09-24,1.0733065378516904,1.0606676
2018-09-25,1.0719421807588772,1.0601038
2018-09-26,1.068770972380987,1.0600323
2018-09-27,1.0717578081787673,1.0649520000000001
2018-09-28,1.0716103101146794,1.0651990000000002
2018-10-01,1.0755190088130089,1.0668922000000003
2018-10-02,1.075150263652789,1.0639533000000003
2018-10-03,1.0759246284892505,1.0646605000000002
2018-10-04,1.067406615288174,1.0521116000000001
2018-10-05,1.0615804417567014,1.0450648
2018-10-08,1.0612485711125037,1.0428358000000002
2018-10-09,1.0598842140196905,1.0424110000000002
2018-10-10,1.0257384121833397,1.0064251
2018-10-11,1.0039086986983292,0.9885216000000001
2018-10-12,1.0177735167225925,1.0069274000000001
2018-10-15,1.0121317157712302,1.0002996000000002
2018-10-16,1.0335926840960208,1.0245201000000002
2018-10-17,1.0339614292562405,1.023654
2018-10-18,1.0194697444596037,1.0067399000000001
2018-10-19,1.0184372580109882,1.0031981
2018-10-22,1.0142704377005047,1.0024154
2018-10-23,1.0086655112651641,0.9986446000000002
2018-10-24,0.9779859139348792,0.9639661000000002
2018-10-25,0.9961281758176918,0.9869453000000001
2018-10-26,0.978244035547033,0.9663045
2018-10-29,0.9727497326597583,0.9587474000000001
2018-10-30,0.9875364135845711,0.9735069000000002
2018-10-31,0.9981562741989005,0.9868847000000002
2018-11-01,1.008554887717098,0.9981973000000002
2018-11-02,1.00224934547734,0.9912558000000002
2018-11-05,1.0080755190088124,0.9939169000000003
2018-11-06,1.0144916847966365,0.9998923000000004
2018-11-07,1.0358420295733615,1.0235456000000003
2018-11-08,1.0341089273203283,1.0218708000000003
2018-11-09,1.0244846786385922,1.0089765000000002
2018-11-12,1.0047936870828564,0.9884974000000002
2018-11-13,1.0032080828939114,0.9873493
2018-11-14,0.9960913013016698,0.9806523
2018-11-15,1.0069324090121312,0.9903192000000001
2018-11-16,1.009181754489472,0.9908547000000001
