Date,Market Return,Portfolio Return
2018-07-02,1.0027655887016482,1.003605
2018-07-03,0.9986725174232087,0.9975060000000002
2018-07-05,1.0070061580441756,1.0056810000000003
2018-07-06,1.0154135476971866,1.0137860000000003
2018-07-09,1.0247059257347249,1.0259261000000002
2018-07-10,1.0281352557247687,1.0279172000000003
2018-07-11,1.0210922231645712,1.0208716000000004
2018-07-12,1.0299052324938236,1.0303483000000004
2018-07-13,1.030900844426417,1.0312286000000004
2018-07-16,1.0300896050739334,1.0317747000000004
2018-07-17,1.0343301744164608,1.0353623000000005
2018-07-18,1.0363582727976695,1.0390868000000006
2018-07-19,1.0325233231313837,1.0343896000000008
2018-07-20,1.0315277111987904,1.0330168000000006
2018-07-23,1.0333714369998892,1.0348188000000007
2018-07-24,1.038275747630812,1.0388144000000006
2018-07-25,1.0477156237324383,1.0482975000000008
2018-07-26,1.0446181643865924,1.0422729000000006
2018-07-27,1.0378701279545703,1.0359762000000006
2018-07-30,1.03208082893912,1.0283132000000006
2018-07-31,1.036985139570043,1.0345963000000005
2018-08-01,1.0358789040893837,1.0318774000000004
2018-08-02,1.0411150853645044,1.0362061000000005
2018-08-03,1.0459087724473615,1.0406778000000003
2018-08-06,1.0497437221136472,1.0453804000000002
2018-08-07,1.0529149304915373,1.0492810000000004
2018-08-08,1.0524724362992735,1.0490600000000003
2018-08-09,1.0511449537224822,1.0482030000000004
2018-08-10,1.0439912976142187,1.0396295000000004
2018-08-13,1.0400457243998673,1.0350929000000004
2018-08-14,1.0467200117998452,1.0425869000000003
2018-08-15,1.03897636343523,1.0340673000000002
2018-08-16,1.0476050001843729,1.0420572000000003
2018-08-17,1.0509974556583945,1.0447865000000003
2018-08-20,1.053541797263911,1.0480693000000003
2018-08-21,1.0555330211290979,1.0524518000000003
2018-08-22,1.055348648548988,1.0507302000000003
2018-08-23,1.053763044360043,1.0484487000000002
2018-08-24,1.060142335631845,1.0552725000000003
2018-08-27,1.0683284781887241,1.0650664000000003
2018-08-28,1.0689184704450756,1.0650344000000003
2018-08-29,1.07478151849257,1.0706207000000003
2018-08-30,1.0702459530218666,1.0646709000000003
2018-08-31,1.0701722039898227,1.0642943000000002
2018-09-04,1.0688815959290534,1.0630529000000002
2018-09-05,1.0658947601312732,1.0590056000000003
2018-09-06,1.062723551753383,1.0559834000000003
2018-09-07,1.0603635827279765,1.0542683000000004
2018-09-10,1.0623179320771412,1.0568023000000002
2018-09-11,1.066079132711383,1.0611693
2018-09-12,1.0662635052914928,1.0604909
2018-09-13,1.072384674951141,1.0655616
2018-09-14,1.0726796710793167,1.066612
2018-09-17,1.0669272465798882,1.0603263
2018-09-18,1.0726796710793167,1.0674592999999999
2018-09-19,1.073970279140086,1.0702402
2018-09-20,1.0824514178251408,1.0782725
2018-09-21,1.0767727423577562,1.0719885999999998
2018-09-24,1.0733065378516904,1.0660459999999998
2018-09-25,1.0719421807588772,1.0647600999999998
2018-09-26,1.068770972380987,1.0619360999999998
2018-09-27,1.0717578081787673,1.0643757999999996
2018-09-28,1.0716103101146794,1.0630900999999995
2018-10-01,1.0755190088130089,1.0663862999999996
2018-10-02,1.075150263652789,1.0651951999999996
2018-10-03,1.0759246284892505,1.0671030999999995
2018-10-04,1.067406615288174,1.0592907999999996
2018-10-05,1.0615804417567014,1.0529031999999998
2018-10-08,1.0612485711125037,1.0529633999999997
2018-10-09,1.0598842140196905,1.0493417999999997
2018-10-10,1.0257384121833397,1.0139234999999998
2018-10-11,1.0039086986983292,0.9935470999999997
2018-10-12,1.0177735167225925,1.0068929999999996
2018-10-15,1.0121317157712302,1.0022108999999995
2018-10-16,1.0335926840960208,1.0229976999999995
2018-10-17,1.0339614292562405,1.0216500999999993
2018-10-18,1.0194697444596037,1.0054285999999995
2018-10-19,1.0184372580109882,1.0047761999999993
2018-10-22,1.0142704377005047,1.0012554999999994
2018-10-23,1.0086655112651641,0.9950994999999994
2018-10-24,0.9779859139348792,0.9648583999999993
2018-10-25,0.9961281758176918,0.9835957999999994
2018-10-26,0.978244035547033,0.9654205999999993
2018-10-29,0.9727497326597583,0.9590030999999993
2018-10-30,0.9875364135845711,0.9743920999999993
2018-10-31,0.9981562741989005,0.9863522999999992
2018-11-01,1.008554887717098,0.9973465999999993
2018-11-02,1.00224934547734,0.9915971999999993
2018-11-05,1.0080755190088124,0.9967612999999994
2018-11-06,1.0144916847966365,1.0035617999999993
2018-11-07,1.0358420295733615,1.0235793999999994
2018-11-08,1.0341089273203283,1.0227802999999993
2018-11-09,1.0244846786385922,1.0112007999999992
2018-11-12,1.0047936870828564,0.9905736999999992
2018-11-13,1.0032080828939114,0.9918681999999994
2018-11-14,0.9960913013016698,0.9842936999999994
2018-11-15,1.0069324090121312,0.9951319999999995
2018-11-16,1.009181754489472,0.9956958999999995
2018-11-19,0.9922194771193623,0.9776858999999996
2018-11-20,0.9741509642685935,0.9587744999999996
2018-11-21,0.9774696707105713,0.9631938999999997
2018-11-23,0.9710535049227472,0.9573923999999997
2018-11-26,0.9862458055238018,0.9733172999999995
2018-11-27,0.9894907629337357,0.9751615999999996
2018-11-28,1.012205464803274,0.9979435999999996
2018-11-29,1.0101036173900213,0.9943192999999996
2018-11-30,1.0169254028540868,1.0019149999999994
2018-12-03,1.029720859913713,1.0142601999999994
2018-12-04,0.9967181680740436,0.9788896999999993
2018-12-06,0.9954275600132743,0.9775002999999993
2018-12-07,0.9721597404034066,0.9540824999999994
2018-12-10,0.9737453445923516,0.9557231999999993
2018-12-11,0.9738559681404176,0.9540387999999993
2018-12-12,0.9791290239315601,0.9595712999999993
2018-12-13,0.9786865297392966,0.9580507999999994
2018-12-14,0.9605811423725057,0.9432428999999994
2018-12-17,0.9406689037206379,0.9240977999999995
2018-12-18,0.9407426527526819,0.9268072999999994
2018-12-19,0.9262509679560448,0.9114617999999994
2018-12-20,0.9117224086433857,0.8973735999999995
2018-12-21,0.8876802241970566,0.8729545999999996
2018-12-24,0.8643755300711671,0.8501235999999995
2018-12-26,0.9069655960765508,0.8922787999999996
2018-12-27,0.914524871861056,0.8995491999999996
2018-12-28,0.9133445186031925,0.8985176999999996
2018-12-31,0.9165160957262428,0.9015637999999996
2019-01-02,0.9214572808731877,0.9082955999999994
2019-01-03,0.9014344186732541,0.8857188999999994
2019-01-04,0.9307496589107259,0.9162050999999994
2019-01-07,0.9380876875990994,0.9251504999999995
2019-01-08,0.9463844537040442,0.9332939999999994
2019-01-09,0.9502931524023739,0.9382355999999994
2019-01-10,0.9548287178730771,0.9428068999999994
2019-01-11,0.9541649765846815,0.9419168999999995
2019-01-14,0.95021940337033,0.9393817999999994
2019-01-15,0.9595117814078682,0.9470308999999995
2019-01-16,0.9622036210774727,0.9508039999999993
2019-01-17,0.9693572771857364,0.9582803999999993
2019-01-18,0.981452118440945,0.9716278999999992
2019-01-22,0.9660016962277366,0.9549909999999994
2019-01-23,0.97016851653822,0.9584490999999993
2019-01-24,0.9723441129835165,0.9629149999999993
2019-01-25,0.979755890703934,0.9721777999999994
2019-01-28,0.9721413031453957,0.9645648999999995
2019-01-29,0.9709428813746815,0.9630217999999994
2019-01-30,0.9862550241528075,0.9790121999999993
2019-01-31,0.9964692650908955,0.9874764999999993
2019-02-01,0.9958700542055383,0.9863774999999995
2019-02-04,1.0021755964452963,0.9941728999999994
2019-02-05,1.0071536561082632,1.0003809999999995
2019-02-06,1.0055680519193182,0.9980501999999996
2019-02-07,0.9955013090453185,0.9879037999999996
2019-02-08,0.9959069287215601,0.9880482999999997
2019-02-11,0.9979719016187908,0.9904698999999996
2019-02-12,1.01063829787234,1.0038566999999994
2019-02-13,1.0139754415723292,1.0077243999999994
2019-02-14,1.0123345256093512,1.0051879999999995
2019-02-15,1.0224197057413618,1.0153900999999994
2019-02-19,1.0243003060584825,1.0170348999999994
2019-02-20,1.026697149599911,1.0195776999999995
2019-02-21,1.0231203215457791,1.0160943999999994
2019-02-22,1.0293521147534934,1.0223680999999993
2019-02-25,1.0309008444264165,1.0243402999999993
2019-02-26,1.030052730557911,1.0236709999999993
2019-02-27,1.0296471108816694,1.0237611999999991
2019-02-28,1.027102769276153,1.0208920999999993
