Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2018-06-30,5.5458,11.4474,8.0343,0,27.8451,18.203,0,0,0,9.2231,19.7013
2018-09-30,0,9.5883,4.1157,0,28.9767,22.9631,0,0,0,16.3446,18.0115
2018-12-31,0,3.5944,6.2705,0,28.6486,29.4021,0,0,0,10.2459,21.8387
2019-03-31,5.01,6.512,4.609,0,26.0981,41.8349,0,0,0,6.4722,9.4636
2019-06-30,4.3574,10.4465,4.5812,0,20.3474,50.2777,0,0,0,0,9.99
2019-09-30,0,7.46,0,3.763,15.2696,53.1478,0,0,4.4072,0,15.9524
2019-12-31,0,10.0618,0,4.7905,13.0848,54.0214,0,0,0,0,18.0414
2020-03-31,0,13.042,0,7.1578,6.1321,53.2605,0,0,0,0,20.4077
2020-06-30,0,11.5015,0,6.195,4.6764,53.4888,0,0,4.5436,0,19.5947
