Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector
CYPRESS FUNDS LLC,Adelphia Communications Corp.,ADELQ,2001-03-31,SH,150000.0,6075000.0,0.0,0.0,83.3448,,1,999999,,new,CONSUMER DISCRETIONARY
CYPRESS FUNDS LLC,Apple Inc,AAPL,2001-03-31,SH,770000.0,1214000.0,0.0,0.0,16.6552,,2,999999,,new,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,Johnson & Johnson Co.,JNJ,2001-06-30,SH,320000.0,16000000.0,0.0,0.0,18.3516,,1,999999,,new,HEALTH CARE
CYPRESS FUNDS LLC,"American International Group, Inc.",AIG,2001-06-30,SH,8250.0,14190000.0,0.0,0.0,16.2755,,2,999999,,new,FINANCE
CYPRESS FUNDS LLC,Bristol-Myers Squibb Co,BMY,2001-06-30,SH,230000.0,12029000.0,0.0,0.0,13.7969,,3,999999,,new,HEALTH CARE
CYPRESS FUNDS LLC,Taiwan Semiconductor Manufacturing Co Ltd ADR,TSM,2001-06-30,SH,679000.0,10314000.0,0.0,0.0,11.8299,,4,999999,,new,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,United Microelectronics Corp. ADR,UMC,2001-06-30,SH,8375571666.0,10280000.0,0.0,0.0,11.7909,,5,999999,,new,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,COMCAST HLDGS INC ZERO PREM OPT NT,CCZMP,2001-06-30,SH,220000.0,9548000.0,0.0,0.0,10.9513,,6,999999,,new, 
CYPRESS FUNDS LLC,"Charter Communications, Inc. (Old) Class A",CHTRQ,2001-06-30,SH,332500.0,7764000.0,0.0,0.0,8.9051,,7,999999,,new,CONSUMER DISCRETIONARY
CYPRESS FUNDS LLC,CompuWare Corp.,CPWR,2001-06-30,SH,305000.0,4267000.0,0.0,0.0,4.8941,,8,999999,,new,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,Vignette Corp,VIGN,2001-06-30,SH,315000.0,2794000.0,0.0,0.0,3.2046,,9,999999,,new,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,Adelphia Communications Corp.,ADELQ,2001-06-30,SH,0.0,0.0,150000.0,6075000.0,,83.3448,999999,1,-100.0,soldall,CONSUMER DISCRETIONARY
CYPRESS FUNDS LLC,Apple Inc,AAPL,2001-06-30,SH,0.0,0.0,770000.0,1214000.0,,16.6552,999999,2,-100.0,soldall,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,Devon Energy Corp.,DVN,2001-12-31,CALL,912000.0,17625000.0,0.0,0.0,5.938,,1,999999,,new,ENERGY
CYPRESS FUNDS LLC,KCG Holdings Inc,KCG,2001-12-31,SH,1278850.0,14093000.0,0.0,0.0,4.748,,2,999999,,new,FINANCE
CYPRESS FUNDS LLC,Cablevision Systems Corp. Class A,CVC,2001-12-31,SH,273700.0,12987000.0,0.0,0.0,4.3754,,3,999999,,new,CONSUMER DISCRETIONARY
CYPRESS FUNDS LLC,Costco Co.,COST,2001-12-31,SH,275900.0,12244000.0,0.0,0.0,4.1251,,5,999999,,new,CONSUMER STAPLES
CYPRESS FUNDS LLC,Hilton Hotels Corp.,HLT,2001-12-31,SH,937400.0,10236000.0,0.0,0.0,3.4486,,6,999999,,new,CONSUMER DISCRETIONARY
CYPRESS FUNDS LLC,"Freeport-McMoRan Copper & Gold, Inc",FCX,2001-12-31,SH,1489350.0,9971000.0,0.0,0.0,3.3593,,7,999999,,new,MATERIALS
CYPRESS FUNDS LLC,Patterson-UTI Energy Inc,PTEN,2001-12-31,SH,820250.0,9560000.0,0.0,0.0,3.2208,,8,999999,,new,ENERGY
CYPRESS FUNDS LLC,"Grant Prideco, Inc.",GRP,2001-12-31,SH,792200.0,9110000.0,0.0,0.0,3.0692,,9,999999,,new,ENERGY
CYPRESS FUNDS LLC,Crown Castle International Corp,CCI,2001-12-31,SH,851000.0,9089000.0,0.0,0.0,3.0621,,10,999999,,new,UTILITIES AND TELECOMMUNICATIONS
CYPRESS FUNDS LLC,"Charter Communications, Inc. (Old) Class A",CHTRQ,2001-12-31,SH,525200.0,8629000.0,0.0,0.0,2.9072,,11,999999,,new,CONSUMER DISCRETIONARY
CYPRESS FUNDS LLC,American Express Co,AXP,2001-12-31,SH,235300.0,8398000.0,0.0,0.0,2.8293,,12,999999,,new,FINANCE
CYPRESS FUNDS LLC,BJ Services Co.,BJS,2001-12-31,SH,516600.0,8382000.0,0.0,0.0,2.824,,13,999999,,new,ENERGY
CYPRESS FUNDS LLC,Southwest Airlines Co.,LUV,2001-12-31,SH,434900.0,8037000.0,0.0,0.0,2.7077,,14,999999,,new,TRANSPORTS
CYPRESS FUNDS LLC,Chubb Limited,CB,2001-12-31,SH,199200.0,7998000.0,0.0,0.0,2.6946,,15,999999,,new,FINANCE
CYPRESS FUNDS LLC,First Data Corp.,FDC,2001-12-31,SH,194000.0,7610000.0,0.0,0.0,2.5639,,16,999999,,new,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,Nabors Industries Ltd.,NBR,2001-12-31,SH,8576.0,7360000.0,0.0,0.0,2.4796,,17,999999,,new,ENERGY
CYPRESS FUNDS LLC,Johnson & Johnson Co.,JNJ,2001-12-31,SH,118000.0,6974000.0,0.0,0.0,2.3496,,18,999999,,new,HEALTH CARE
CYPRESS FUNDS LLC,HLTH Corp,HLTH,2001-12-31,SH,950400.0,6710000.0,0.0,0.0,2.2606,,19,999999,,new,HEALTH CARE
CYPRESS FUNDS LLC,"National Oilwell Varco, Inc.",NOV,2001-12-31,SH,649600.0,6694000.0,0.0,0.0,2.2553,,20,999999,,new,ENERGY
CYPRESS FUNDS LLC,"Four Seasons Hotels, Inc.",FS,2001-12-31,SH,135100.0,6317000.0,0.0,0.0,2.1282,,21,999999,,new,CONSUMER DISCRETIONARY
CYPRESS FUNDS LLC,Principal Financial Group,PFG,2001-12-31,SH,261950.0,6287000.0,0.0,0.0,2.1181,,22,999999,,new,FINANCE
CYPRESS FUNDS LLC,Cameron International Corp.,CAM,2001-12-31,SH,616000.0,6215000.0,0.0,0.0,2.0939,,23,999999,,new,ENERGY
CYPRESS FUNDS LLC,Exelixis Inc,EXEL,2001-12-31,SH,361000.0,6000000.0,0.0,0.0,2.0214,,24,999999,,new,HEALTH CARE
CYPRESS FUNDS LLC,Devon Energy Corp.,DVN,2001-12-31,SH,299400.0,5786000.0,0.0,0.0,1.9493,,25,999999,,new,ENERGY
CYPRESS FUNDS LLC,Emulex Corp.,ELX,2001-12-31,SH,138200.0,5460000.0,0.0,0.0,1.8395,,26,999999,,new,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,HCA Inc. (New),HCA,2001-12-31,SH,125000.0,4818000.0,0.0,0.0,1.6232,,27,999999,,new,HEALTH CARE
CYPRESS FUNDS LLC,AES Corp. (The),AES,2001-12-31,CALL,286200.0,4679000.0,0.0,0.0,1.5764,,28,999999,,new,UTILITIES AND TELECOMMUNICATIONS
CYPRESS FUNDS LLC,"Biomet, Inc.",BMET,2001-12-31,SH,150000.0,4635000.0,0.0,0.0,1.5616,,29,999999,,new,HEALTH CARE
CYPRESS FUNDS LLC,AES Corp. (The),AES,2001-12-31,SH,249800.0,4084000.0,0.0,0.0,1.3759,,30,999999,,new,UTILITIES AND TELECOMMUNICATIONS
CYPRESS FUNDS LLC,Integrated Device Technology Inc.,IDTI,2001-12-31,SH,151400.0,4026000.0,0.0,0.0,1.3564,,31,999999,,new,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,INFORMATICA CORP,INFA,2001-12-31,SH,276300.0,4009000.0,0.0,0.0,1.3507,,32,999999,,new,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,SANDISK CORP,SNDK,2001-12-31,SH,518200.0,3731000.0,0.0,0.0,1.257,,33,999999,,new,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,Stolt Offshore S A Ordinary,SCSWF,2001-12-31,SH,413600.0,3722000.0,0.0,0.0,1.254,,34,999999,,new,INDUSTRIALS
CYPRESS FUNDS LLC,XTO Energy Inc.,XTO,2001-12-31,SH,472684.7,2978000.0,0.0,0.0,1.0033,,35,999999,,new,ENERGY
CYPRESS FUNDS LLC,Grey Wolf Inc,GW,2001-12-31,SH,912800.0,2711000.0,0.0,0.0,0.9134,,36,999999,,new,ENERGY
CYPRESS FUNDS LLC,Marvell Technology Group Ltd,MRVL,2001-12-31,SH,300000.0,2687000.0,0.0,0.0,0.9053,,37,999999,,new,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,Eclipsys Corp.,ECLP,2001-12-31,SH,150000.0,2513000.0,0.0,0.0,0.8466,,38,999999,,new,HEALTH CARE
CYPRESS FUNDS LLC,"XM Satellite Radio Holdings Inc, Class A",XMSR,2001-12-31,SH,123200.0,2262000.0,0.0,0.0,0.7621,,39,999999,,new,CONSUMER DISCRETIONARY
CYPRESS FUNDS LLC,ARAMARK Corp. Class B,RMK,2001-12-31,SH,80700.0,2171000.0,0.0,0.0,0.7314,,40,999999,,new,INDUSTRIALS
CYPRESS FUNDS LLC,"ARCH COAL, INC. (XNYS TO: XNAS)",ACIIQ,2001-12-31,SH,16760.0,1902000.0,0.0,0.0,0.6408,,41,999999,,new,ENERGY
CYPRESS FUNDS LLC,Massey Energy Company,MEE,2001-12-31,SH,91100.0,1889000.0,0.0,0.0,0.6364,,42,999999,,new,ENERGY
CYPRESS FUNDS LLC,McData Corp,MCDTA,2001-12-31,SH,75000.0,1838000.0,0.0,0.0,0.6192,,43,999999,,new,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,POWERWAVE TECHNOLOGIES INC COM STK,PWAVQ,2001-12-31,SH,20000.0,1728000.0,0.0,0.0,0.5822,,44,999999,,new,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,CNX Resources Corporation,CNX,2001-12-31,SH,67000.0,1664000.0,0.0,0.0,0.5606,,45,999999,,new,ENERGY
CYPRESS FUNDS LLC,WorldCom Inc.-WorldCom Group,WCOEQ,2001-12-31,SH,105000.0,1334000.0,0.0,0.0,0.4494,,46,999999,,new,Communications
CYPRESS FUNDS LLC,Pride  International Inc.,PDE,2001-12-31,SH,80800.0,1220000.0,0.0,0.0,0.411,,47,999999,,new,ENERGY
CYPRESS FUNDS LLC,WebEx Communications Inc,WEBX,2001-12-31,SH,45000.0,1118000.0,0.0,0.0,0.3767,,48,999999,,new,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,SeeBeyond Technology Corp.,SBYN,2001-12-31,SH,100000.0,970000.0,0.0,0.0,0.3268,,49,999999,,new,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,Horizon Offshore Inc,HOFF,2001-12-31,SH,4000.0,754000.0,0.0,0.0,0.254,,51,999999,,new,ENERGY
CYPRESS FUNDS LLC,VanEck Vectors ChinaAMC SME-ChiNext ETF-VanEck Vectors ChinaAMC SME-ChiNext ETF,CNXT,2001-12-31,SH,41400.0,595000.0,0.0,0.0,0.2005,,52,999999,,new,MUTUAL FUND
CYPRESS FUNDS LLC,Maverick Tube Corp.,MVK,2001-12-31,SH,26700.0,346000.0,0.0,0.0,0.1166,,53,999999,,new,ENERGY
CYPRESS FUNDS LLC,NextCard Inc,NXCD,2001-12-31,SH,654300.0,340000.0,0.0,0.0,0.1145,,54,999999,,new,FINANCE
CYPRESS FUNDS LLC,A. C. L. N. Ltd.,ACLNF,2001-12-31,SH,30000.0,278000.0,0.0,0.0,0.0937,,55,999999,,new,TRANSPORTS
CYPRESS FUNDS LLC,Sports Resorts International Inc.,SPRI,2001-12-31,SH,32600.0,251000.0,0.0,0.0,0.0846,,56,999999,,new,CONSUMER DISCRETIONARY
CYPRESS FUNDS LLC,United Therapeutics Corp,UTHR,2001-12-31,SH,20000.0,104000.0,0.0,0.0,0.035,,57,999999,,new,HEALTH CARE
CYPRESS FUNDS LLC,Anadarko Petroleum Corp.,APC,2002-03-31,PUT,262683.0,13815000.0,0.0,0.0,4.7352,,1,999999,,new,ENERGY
CYPRESS FUNDS LLC,CALPINE CORP 08A WTS,CPNCW,2002-03-31,PUT,791400.0,13288000.0,0.0,0.0,4.5546,,2,999999,,new, 
CYPRESS FUNDS LLC,Hilton Hotels Corp.,HLT,2002-03-31,SH,887600.0,12693000.0,937400.0,10236000.0,4.3506,3.4486,3,6,-5.312567,reduction,CONSUMER DISCRETIONARY
CYPRESS FUNDS LLC,"Freeport-McMoRan Copper & Gold, Inc",FCX,2002-03-31,SH,1415550.0,12471000.0,1489350.0,9971000.0,4.2745,3.3593,4,7,-4.955182,reduction,MATERIALS
CYPRESS FUNDS LLC,Taiwan Semiconductor Manufacturing Co Ltd ADR,TSM,2002-03-31,SH,461800.0,9582000.0,0.0,0.0,3.2843,,5,999999,,new,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,Transocean Ltd,RIG,2002-03-31,PUT,239000.0,8083000.0,0.0,0.0,2.7705,,6,999999,,new,ENERGY
CYPRESS FUNDS LLC,First Data Corp.,FDC,2002-03-31,SH,185000.0,8071000.0,194000.0,7610000.0,2.7664,2.5639,7,16,-4.639175,reduction,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,Diamond Offshore Drilling Inc,DO,2002-03-31,PUT,239000.0,7266000.0,0.0,0.0,2.4905,,8,999999,,new,ENERGY
CYPRESS FUNDS LLC,"Grant Prideco, Inc.",GRP,2002-03-31,SH,489200.0,6692000.0,792200.0,9110000.0,2.2937,3.0692,9,9,-38.247917,reduction,ENERGY
CYPRESS FUNDS LLC,"National Oilwell Varco, Inc.",NOV,2002-03-31,SH,502800.0,6368000.0,649600.0,6694000.0,2.1827,2.2553,10,20,-22.598522,reduction,ENERGY
CYPRESS FUNDS LLC,Stolt Offshore S A Ordinary,SCSWF,2002-03-31,SH,748200.0,6345000.0,413600.0,3722000.0,2.1748,1.254,11,34,80.89942,addition,INDUSTRIALS
CYPRESS FUNDS LLC,Principal Financial Group,PFG,2002-03-31,SH,247350.0,6258000.0,261950.0,6287000.0,2.145,2.1181,12,22,-5.573583,reduction,FINANCE
CYPRESS FUNDS LLC,Hanover Compressor Co.,HC,2002-03-31,SH,345200.0,6210000.0,0.0,0.0,2.1285,,13,999999,,new,ENERGY
CYPRESS FUNDS LLC,"Texas Instruments, Inc.",TXN,2002-03-31,SH,184600.0,6110000.0,0.0,0.0,2.0942,,14,999999,,new,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,Horizon Offshore Inc,HOFF,2002-03-31,SH,19936.0,5846000.0,4000.0,754000.0,2.0038,0.254,15,51,398.4,addition,ENERGY
CYPRESS FUNDS LLC,Integrated Device Technology Inc.,IDTI,2002-03-31,SH,174300.0,5794000.0,151400.0,4026000.0,1.9859,1.3564,16,31,15.125495,addition,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,Joy Global Inc,JOY,2002-03-31,SH,784800.0,5685000.0,0.0,0.0,1.9486,,17,999999,,new,INDUSTRIALS
CYPRESS FUNDS LLC,Shire Plc ADS,SHPG,2002-03-31,SH,238400.0,5595000.0,0.0,0.0,1.9177,,18,999999,,new,HEALTH CARE
CYPRESS FUNDS LLC,Anthem Inc,ANTM,2002-03-31,SH,190800.0,5492000.0,0.0,0.0,1.8824,,19,999999,,new,HEALTH CARE
CYPRESS FUNDS LLC,Schering-Plough Inc.,SGP,2002-03-31,SH,173000.0,5415000.0,0.0,0.0,1.856,,20,999999,,new,HEALTH CARE
CYPRESS FUNDS LLC,HCA Inc. (New),HCA,2002-03-31,SH,121400.0,5351000.0,125000.0,4818000.0,1.8341,1.6232,21,27,-2.88,reduction,HEALTH CARE
CYPRESS FUNDS LLC,Marvell Technology Group Ltd,MRVL,2002-03-31,SH,476000.0,5212000.0,300000.0,2687000.0,1.7864,0.9053,22,37,58.666667,addition,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,Patterson-UTI Energy Inc,PTEN,2002-03-31,SH,340250.0,5060000.0,820250.0,9560000.0,1.7343,3.2208,23,8,-58.518744,reduction,ENERGY
CYPRESS FUNDS LLC,Allstate Corp (The),ALL,2002-03-31,SH,130900.0,4944000.0,0.0,0.0,1.6946,,24,999999,,new,FINANCE
CYPRESS FUNDS LLC,AES Corp. (The),AES,2002-03-31,CALL,276200.0,4516000.0,286200.0,4679000.0,1.5479,1.5764,25,28,-3.49406,reduction,UTILITIES AND TELECOMMUNICATIONS
CYPRESS FUNDS LLC,Exelixis Inc,EXEL,2002-03-31,SH,312500.0,4309000.0,361000.0,6000000.0,1.4769,2.0214,26,24,-13.434903,reduction,HEALTH CARE
CYPRESS FUNDS LLC,Newmont Mining Corp. (Holding Co.),NEM,2002-03-31,SH,153800.0,4259000.0,0.0,0.0,1.4598,,27,999999,,new,MATERIALS
CYPRESS FUNDS LLC,"Lone Star Technologies, Inc.",LSS,2002-03-31,SH,183300.0,4181000.0,0.0,0.0,1.4331,,28,999999,,new,ENERGY
CYPRESS FUNDS LLC,Cameron International Corp.,CAM,2002-03-31,SH,314000.0,4012000.0,616000.0,6215000.0,1.3751,2.0939,29,23,-49.025974,reduction,ENERGY
CYPRESS FUNDS LLC,Southwest Airlines Co.,LUV,2002-03-31,SH,205500.0,3976000.0,434900.0,8037000.0,1.3628,2.7077,30,14,-52.747758,reduction,TRANSPORTS
CYPRESS FUNDS LLC,VISX Inc. (New),EYE,2002-03-31,SH,224000.0,3956000.0,0.0,0.0,1.3559,,31,999999,,new,HEALTH CARE
CYPRESS FUNDS LLC,Anglogold Ashanti Ltd ADS,AU,2002-03-31,SH,156200.0,3933000.0,0.0,0.0,1.3481,,32,999999,,new,MATERIALS
CYPRESS FUNDS LLC,Johnson & Johnson Co.,JNJ,2002-03-31,SH,60400.0,3923000.0,118000.0,6974000.0,1.3446,2.3496,33,18,-48.813559,reduction,HEALTH CARE
CYPRESS FUNDS LLC,Nabors Industries Ltd.,NBR,2002-03-31,SH,3696.0,3904000.0,8576.0,7360000.0,1.3381,2.4796,34,17,-56.902985,reduction,ENERGY
CYPRESS FUNDS LLC,Grey Wolf Inc,GW,2002-03-31,SH,956600.0,3788000.0,912800.0,2711000.0,1.2984,0.9134,35,36,4.798422,addition,ENERGY
CYPRESS FUNDS LLC,Devon Energy Corp.,DVN,2002-03-31,SH,156200.0,3770000.0,299400.0,5786000.0,1.2922,1.9493,36,25,-47.828991,reduction,ENERGY
CYPRESS FUNDS LLC,"Teva Pharmaceutical Industries Ltd, ADR",TEVA,2002-03-31,SH,67700.0,3701000.0,0.0,0.0,1.2685,,37,999999,,new,HEALTH CARE
CYPRESS FUNDS LLC,Andeavor,ANDV,2002-03-31,SH,524600.0,3685000.0,0.0,0.0,1.2631,,38,999999,,new,ENERGY
CYPRESS FUNDS LLC,Veritas Software Corp.,VRTS,2002-03-31,SH,81800.0,3585000.0,0.0,0.0,1.2288,,39,999999,,new,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,Costco Co.,COST,2002-03-31,SH,86300.0,3436000.0,275900.0,12244000.0,1.1777,4.1251,40,5,-68.720551,reduction,CONSUMER STAPLES
CYPRESS FUNDS LLC,XTO Energy Inc.,XTO,2002-03-31,SH,456018.86,3292000.0,472684.7,2978000.0,1.1284,1.0033,41,35,-3.525784,reduction,ENERGY
CYPRESS FUNDS LLC,Maxim Integrated Products Inc,MXIM,2002-03-31,SH,54400.0,3031000.0,0.0,0.0,1.0389,,42,999999,,new,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,POWERWAVE TECHNOLOGIES INC COM STK,PWAVQ,2002-03-31,SH,45800.0,2947000.0,20000.0,1728000.0,1.0101,0.5822,43,44,129.0,addition,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,NS Group,NSS,2002-03-31,SH,275500.0,2510000.0,0.0,0.0,0.8603,,44,999999,,new,ENERGY
CYPRESS FUNDS LLC,QUICKSILVER RESOURCES INC,KWKAQ,2002-03-31,SH,322500.0,2473000.0,0.0,0.0,0.8476,,45,999999,,new,ENERGY
CYPRESS FUNDS LLC,Eclipsys Corp.,ECLP,2002-03-31,SH,150400.0,2468000.0,150000.0,2513000.0,0.8459,0.8466,46,38,0.266667,addition,HEALTH CARE
CYPRESS FUNDS LLC,AmeriCredit Corp.,ACF,2002-03-31,SH,61500.0,2336000.0,0.0,0.0,0.8007,,47,999999,,new,FINANCE
CYPRESS FUNDS LLC,Quest Software Inc.,QSFT,2002-03-31,SH,143400.0,2167000.0,0.0,0.0,0.7428,,48,999999,,new,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,Expedia Inc. (Old),EXPE,2002-03-31,SH,30700.0,2144000.0,0.0,0.0,0.7349,,49,999999,,new,CONSUMER DISCRETIONARY
CYPRESS FUNDS LLC,"Four Seasons Hotels, Inc.",FS,2002-03-31,SH,39500.0,2105000.0,135100.0,6317000.0,0.7215,2.1282,50,21,-70.762398,reduction,CONSUMER DISCRETIONARY
CYPRESS FUNDS LLC,Tsakos Energy Navigation Limited,TNP,2002-03-31,SH,53360.0,2032000.0,0.0,0.0,0.6965,,51,999999,,new,ENERGY
CYPRESS FUNDS LLC,Maverick Tube Corp.,MVK,2002-03-31,SH,122400.0,1998000.0,26700.0,346000.0,0.6848,0.1166,52,53,358.426966,addition,ENERGY
CYPRESS FUNDS LLC,Bard (C.R.) Inc.,BCR,2002-03-31,SH,67000.0,1978000.0,0.0,0.0,0.678,,53,999999,,new,HEALTH CARE
CYPRESS FUNDS LLC,BJ Services Co.,BJS,2002-03-31,SH,111400.0,1920000.0,516600.0,8382000.0,0.6581,2.824,54,13,-78.435927,reduction,ENERGY
CYPRESS FUNDS LLC,"Penske Automotive Group, Inc.",PAG,2002-03-31,SH,170200.0,1918000.0,0.0,0.0,0.6574,,55,999999,,new,CONSUMER DISCRETIONARY
CYPRESS FUNDS LLC,SonicWall Inc.,SNWL,2002-03-31,SH,136300.0,1777000.0,0.0,0.0,0.6091,,56,999999,,new,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,Crown Castle International Corp,CCI,2002-03-31,SH,241100.0,1594000.0,851000.0,9089000.0,0.5464,3.0621,57,10,-71.668625,reduction,UTILITIES AND TELECOMMUNICATIONS
CYPRESS FUNDS LLC,Guidant Corp,GDT,2002-03-31,SH,34000.0,1473000.0,0.0,0.0,0.5049,,58,999999,,new,HEALTH CARE
CYPRESS FUNDS LLC,F5 Networks Inc,FFIV,2002-03-31,SH,107800.0,1253000.0,0.0,0.0,0.4295,,60,999999,,new,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,First Health Group Corp.,FHCC,2002-03-31,SH,50900.0,1228000.0,0.0,0.0,0.4209,,61,999999,,new,FINANCE
CYPRESS FUNDS LLC,Andeavor,ANDV,2002-03-31,CALL,183200.0,1201000.0,0.0,0.0,0.4117,,62,999999,,new,ENERGY
CYPRESS FUNDS LLC,Sappi Ltd ADS,SPPJY,2002-03-31,SH,88400.0,1184000.0,0.0,0.0,0.4058,,63,999999,,new,MATERIALS
CYPRESS FUNDS LLC,Apex Mortgage Capital Inc.,AXM,2002-03-31,SH,81400.0,943000.0,0.0,0.0,0.3232,,64,999999,,new,FINANCE
CYPRESS FUNDS LLC,Med Design Corp,MEDC,2002-03-31,SH,57200.0,804000.0,0.0,0.0,0.2756,,65,999999,,new,HEALTH CARE
CYPRESS FUNDS LLC,Global Industries Ltd,GLBL,2002-03-31,SH,80500.0,751000.0,0.0,0.0,0.2574,,66,999999,,new,ENERGY
CYPRESS FUNDS LLC,Mykrolis Corporation,MYK,2002-03-31,SH,47900.0,732000.0,0.0,0.0,0.2509,,67,999999,,new,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,GSI Commerce Inc.,GSIC,2002-03-31,SH,30000.0,513000.0,0.0,0.0,0.1758,,68,999999,,new,CONSUMER DISCRETIONARY
CYPRESS FUNDS LLC,L-1 Identity Solutions Inc (Holding Company),ID,2002-03-31,SH,26240.0,455000.0,0.0,0.0,0.156,,69,999999,,new,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,A. C. L. N. Ltd.,ACLNF,2002-03-31,SH,22400.0,187000.0,30000.0,278000.0,0.0641,0.0937,70,55,-25.333333,reduction,TRANSPORTS
CYPRESS FUNDS LLC,PRIVATE MEDIA GRP INC COM STK (NV),PRVT,2002-03-31,SH,10098.99,171000.0,0.0,0.0,0.0586,,71,999999,,new,CONSUMER DISCRETIONARY
CYPRESS FUNDS LLC,Sports Resorts International Inc.,SPRI,2002-03-31,SH,25000.0,170000.0,32600.0,251000.0,0.0583,0.0846,72,56,-23.312883,reduction,CONSUMER DISCRETIONARY
CYPRESS FUNDS LLC,American Express Co,AXP,2002-03-31,SH,0.0,0.0,235300.0,8398000.0,,2.8293,999999,12,-100.0,soldall,FINANCE
CYPRESS FUNDS LLC,WorldCom Inc.-WorldCom Group,WCOEQ,2002-03-31,SH,0.0,0.0,105000.0,1334000.0,,0.4494,999999,46,-100.0,soldall,Communications
CYPRESS FUNDS LLC,Massey Energy Company,MEE,2002-03-31,SH,0.0,0.0,91100.0,1889000.0,,0.6364,999999,42,-100.0,soldall,ENERGY
CYPRESS FUNDS LLC,McData Corp,MCDTA,2002-03-31,SH,0.0,0.0,75000.0,1838000.0,,0.6192,999999,43,-100.0,soldall,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,SANDISK CORP,SNDK,2002-03-31,SH,0.0,0.0,518200.0,3731000.0,,1.257,999999,33,-100.0,soldall,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,KCG Holdings Inc,KCG,2002-03-31,SH,0.0,0.0,1278850.0,14093000.0,,4.748,999999,2,-100.0,soldall,FINANCE
CYPRESS FUNDS LLC,WebEx Communications Inc,WEBX,2002-03-31,SH,0.0,0.0,45000.0,1118000.0,,0.3767,999999,48,-100.0,soldall,INFORMATION TECHNOLOGY
CYPRESS FUNDS LLC,Chubb Limited,CB,2002-03-31,SH,0.0,0.0,199200.0,7998000.0,,2.6946,999999,15,-100.0,soldall,FINANCE
CYPRESS FUNDS LLC,"Charter Communications, Inc. (Old) Class A",CHTRQ,2002-03-31,SH,0.0,0.0,525200.0,8629000.0,,2.9072,999999,11,-100.0,soldall,CONSUMER DISCRETIONARY
CYPRESS FUNDS LLC,Devon Energy Corp.,DVN,2002-03-31,CALL,0.0,0.0,912000.0,17625000.0,,5.938,999999,1,-100.0,soldall,ENERGY
CYPRESS FUNDS LLC,"XM Satellite Radio Holdings Inc, Class A",XMSR,2002-03-31,SH,0.0,0.0,123200.0,2262000.0,,0.7621,999999,39,-100.0,soldall,CONSUMER DISCRETIONARY
CYPRESS FUNDS LLC,VanEck Vectors ChinaAMC SME-ChiNext ETF-VanEck Vectors ChinaAMC SME-ChiNext ETF,CNXT,2002-03-31,SH,0.0,0.0,41400.0,595000.0,,0.2005,999999,52,-100.0,soldall,MUTUAL FUND
CYPRESS FUNDS LLC,NextCard Inc,NXCD,2002-03-31,SH,0.0,0.0,654300.0,340000.0,,0.1145,999999,54,-100.0,soldall,FINANCE
CYPRESS FUNDS LLC,Cablevision Systems Corp. Class A,CVC,2002-03-31,SH,0.0,0.0,273700.0,12987000.0,,4.3754,999999,3,-100.0,soldall,CONSUMER DISCRETIONARY
CYPRESS FUNDS LLC,Pride  International Inc.,PDE,2002-03-31,SH,0.0,0.0,80800.0,1220000.0,,0.411,999999,47,-100.0,soldall,ENERGY
CYPRESS FUNDS LLC,"Biomet, Inc.",BMET,2002-03-31,SH,0.0,0.0,150000.0,4635000.0,,1.5616,999999,29,-100.0,soldall,HEALTH CARE
