Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector
ODEY HOLDINGS AG,Alphabet Inc. Class A,GOOGL,3/31/2020,SH,600,697000,310,415000,8.5031,14.5257,2,1,93.548387,addition,COMMUNICATIONS
ODEY HOLDINGS AG,Microsoft Corp.,MSFT,3/31/2020,SH,4200,662000,2100,331000,8.0761,11.5856,3,2,100,addition,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Regeneron Pharmaceuticals Inc.,REGN,3/31/2020,SH,1140,557000,0,0,6.7952,,4,999999,,new,HEALTH CARE
ODEY HOLDINGS AG,VISA Inc,V,3/31/2020,SH,3000,483000,1550,291000,5.8924,10.1855,5,3,93.548387,addition,FINANCE
ODEY HOLDINGS AG,Facebook Inc,FB,3/31/2020,SH,2580,430000,0,0,5.2458,,6,999999,,new,COMMUNICATIONS
ODEY HOLDINGS AG,Comcast Corp.  Class A,CMCSA,3/31/2020,SH,11633,400000,6033,271000,4.8798,9.4855,7,4,92.822808,addition,COMMUNICATIONS
ODEY HOLDINGS AG,T-Mobile US Inc,TMUS,3/31/2020,SH,4600,386000,2400,188000,4.709,6.5803,8,9,91.666667,addition,UTILITIES AND TELECOMMUNICATIONS
ODEY HOLDINGS AG,Alibaba Group Holding Ltd ADR,BABA,3/31/2020,SH,1940,377000,0,0,4.5992,,9,999999,,new,COMMUNICATIONS
ODEY HOLDINGS AG,Berkshire Hathaway Inc Class B,BRK.B,3/31/2020,SH,2050,375000,0,0,4.5748,,10,999999,,new,FINANCE
ODEY HOLDINGS AG,Colgate-Palmolive Co.,CL,3/31/2020,SH,5400,358000,0,0,4.3675,,11,999999,,new,CONSUMER STAPLES
ODEY HOLDINGS AG,Johnson & Johnson Co.,JNJ,3/31/2020,SH,2700,354000,0,0,4.3187,,12,999999,,new,HEALTH CARE
ODEY HOLDINGS AG,JPMorgan Chase & Co. (Chemical Bank),JPM,3/31/2020,SH,3600,324000,1800,251000,3.9527,8.7854,13,5,100,addition,FINANCE
ODEY HOLDINGS AG,Charles Schwab Corp,SCHW,3/31/2020,SH,9000,303000,2500,119000,3.6965,4.1652,14,12,260,addition,FINANCE
ODEY HOLDINGS AG,Bristol-Myers Squibb Co,BMY,3/31/2020,SH,5200,290000,0,0,3.5379,,15,999999,,new,HEALTH CARE
ODEY HOLDINGS AG,Biogen Inc,BIIB,3/31/2020,SH,600,190000,0,0,2.3179,,16,999999,,new,HEALTH CARE
ODEY HOLDINGS AG,Apple Inc,AAPL,3/31/2020,SH,725,184000,0,0,2.2447,,17,999999,,new,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Stryker Corp.,SYK,3/31/2020,SH,1100,183000,0,0,2.2325,,18,999999,,new,HEALTH CARE
ODEY HOLDINGS AG,Booking Holdings Inc. (Priceline),BKNG,3/31/2020,SH,120,161000,97,199000,1.9641,6.9653,19,8,23.71134,addition,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,Viasat Inc.,VSAT,3/31/2020,SH,3700,133000,2000,146000,1.6225,5.1103,20,11,85,addition,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Intuitive Surgical Inc,ISRG,3/31/2020,SH,240,119000,0,0,1.4518,,21,999999,,new,HEALTH CARE
ODEY HOLDINGS AG,"Adobe Systems, Inc.",ADBE,3/31/2020,SH,300,95000,0,0,1.159,,22,999999,,new,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Synopsys Inc.,SNPS,3/31/2020,SH,700,90000,0,0,1.098,,23,999999,,new,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,"Take-Two Interactive Software, Inc.",TTWO,3/31/2020,SH,730,87000,0,0,1.0614,,24,999999,,new,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Activision Blizzard Inc,ATVI,3/31/2020,SH,1450,86000,0,0,1.0492,,25,999999,,new,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Salesforce.com Inc.,CRM,3/31/2020,SH,600,86000,0,0,1.0492,,26,999999,,new,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,"Electronic Arts, Inc.",EA,3/31/2020,SH,850,85000,0,0,1.037,,27,999999,,new,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,The Stars Group,TSG,3/31/2020,SH,0,0,7200,188000,,6.5803,999999,10,-100,soldall,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Barrick Gold Corp,GOLD,3/31/2020,SH,0,0,13195,245000,,8.5754,999999,6,-100,soldall,MATERIALS
ODEY HOLDINGS AG,Amazon.com Inc.,AMZN,6/30/2020,SH,300,828000,360,702000,8.8216,8.5641,1,1,-16.666667,reduction,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,Microsoft Corp.,MSFT,6/30/2020,SH,3500,712000,4200,662000,7.5858,8.0761,2,3,-16.666667,reduction,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Berkshire Hathaway Inc Class B,BRK.B,6/30/2020,SH,3400,607000,2050,375000,6.4671,4.5748,3,10,65.853659,addition,FINANCE
ODEY HOLDINGS AG,Regeneron Pharmaceuticals Inc.,REGN,6/30/2020,SH,950,592000,1140,557000,6.3073,6.7952,4,4,-16.666667,reduction,HEALTH CARE
ODEY HOLDINGS AG,Procter & Gamble Co. (OH) (1905),PG,6/30/2020,SH,4157,497000,0,0,5.2951,,5,999999,,new,CONSUMER STAPLES
ODEY HOLDINGS AG,VISA Inc,V,6/30/2020,SH,2500,483000,3000,483000,5.146,5.8924,6,5,-16.666667,reduction,FINANCE
ODEY HOLDINGS AG,Morgan Stanley,MS,6/30/2020,SH,8900,430000,0,0,4.5813,,7,999999,,new,FINANCE
ODEY HOLDINGS AG,T-Mobile US Inc,TMUS,6/30/2020,SH,3800,396000,4600,386000,4.219,4.709,8,8,-17.391304,reduction,UTILITIES AND TELECOMMUNICATIONS
ODEY HOLDINGS AG,Comcast Corp.  Class A,CMCSA,6/30/2020,SH,9700,378000,11633,400000,4.0273,4.8798,9,7,-16.616522,reduction,COMMUNICATIONS
ODEY HOLDINGS AG,JPMorgan Chase & Co. (Chemical Bank),JPM,6/30/2020,SH,4000,376000,3600,324000,4.006,3.9527,10,13,11.111111,addition,FINANCE
ODEY HOLDINGS AG,Alphabet Inc. Class A,GOOGL,6/30/2020,SH,250,355000,600,697000,3.7822,8.5031,11,2,-58.333333,reduction,COMMUNICATIONS
ODEY HOLDINGS AG,Alibaba Group Holding Ltd ADR,BABA,6/30/2020,SH,1600,345000,1940,377000,3.6757,4.5992,12,9,-17.525773,reduction,COMMUNICATIONS
ODEY HOLDINGS AG,Colgate-Palmolive Co.,CL,6/30/2020,SH,4500,330000,5400,358000,3.5159,4.3675,13,11,-16.666667,reduction,CONSUMER STAPLES
ODEY HOLDINGS AG,Booking Holdings Inc. (Priceline),BKNG,6/30/2020,SH,200,318000,120,161000,3.388,1.9641,14,19,66.666667,addition,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,Johnson & Johnson Co.,JNJ,6/30/2020,SH,2250,316000,2700,354000,3.3667,4.3187,15,12,-16.666667,reduction,HEALTH CARE
ODEY HOLDINGS AG,Charles Schwab Corp,SCHW,6/30/2020,SH,7500,253000,9000,303000,2.6955,3.6965,16,14,-16.666667,reduction,FINANCE
ODEY HOLDINGS AG,Bristol-Myers Squibb Co,BMY,6/30/2020,SH,4300,253000,5200,290000,2.6955,3.5379,17,15,-17.307692,reduction,HEALTH CARE
ODEY HOLDINGS AG,"Adobe Systems, Inc.",ADBE,6/30/2020,SH,550,239000,300,95000,2.5463,1.159,18,22,83.333333,addition,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Apple Inc,AAPL,6/30/2020,SH,600,219000,725,184000,2.3333,2.2447,19,17,-17.241379,reduction,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Facebook Inc,FB,6/30/2020,SH,900,204000,2580,430000,2.1734,5.2458,20,6,-65.116279,reduction,COMMUNICATIONS
ODEY HOLDINGS AG,Taiwan Semiconductor Manufacturing Co Ltd ADR,TSM,6/30/2020,SH,3200,182000,0,0,1.9391,,21,999999,,new,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Akamai Technologies Inc.,AKAM,6/30/2020,SH,1600,171000,0,0,1.8219,,22,999999,,new,COMMUNICATIONS
ODEY HOLDINGS AG,Stryker Corp.,SYK,6/30/2020,SH,900,162000,1100,183000,1.726,2.2325,23,18,-18.181818,reduction,HEALTH CARE
ODEY HOLDINGS AG,Biogen Inc,BIIB,6/30/2020,SH,500,134000,600,190000,1.4277,2.3179,24,16,-16.666667,reduction,HEALTH CARE
ODEY HOLDINGS AG,Synopsys Inc.,SNPS,6/30/2020,SH,600,117000,700,90000,1.2465,1.098,25,23,-14.285714,reduction,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Intuitive Surgical Inc,ISRG,6/30/2020,SH,200,114000,240,119000,1.2146,1.4518,26,21,-16.666667,reduction,HEALTH CARE
ODEY HOLDINGS AG,Salesforce.com Inc.,CRM,6/30/2020,SH,575,108000,600,86000,1.1506,1.0492,27,26,-4.166667,reduction,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,"Electronic Arts, Inc.",EA,6/30/2020,SH,700,92000,850,85000,0.9802,1.037,28,27,-17.647059,reduction,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Activision Blizzard Inc,ATVI,6/30/2020,SH,1200,91000,1450,86000,0.9695,1.0492,29,25,-17.241379,reduction,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,"Take-Two Interactive Software, Inc.",TTWO,6/30/2020,SH,600,84000,730,87000,0.8949,1.0614,30,24,-17.808219,reduction,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Viasat Inc.,VSAT,6/30/2020,SH,0,0,3700,133000,,1.6225,999999,20,-100,soldall,INFORMATION TECHNOLOGY
